sectors,year,temperature,regions,aogcm
14.0,2056,-0.767022,2.0,ccsm4_rcp8.5
14.0,2057,-0.734079,2.0,ccsm4_rcp8.5
14.0,2058,-0.7233817,2.0,ccsm4_rcp8.5
14.0,2059,-0.7090497,2.0,ccsm4_rcp8.5
14.0,2060,-0.6824024,2.0,ccsm4_rcp8.5
14.0,2061,-0.6919603,2.0,ccsm4_rcp8.5
14.0,2062,-0.71735,2.0,ccsm4_rcp8.5
14.0,2063,-0.69497776,2.0,ccsm4_rcp8.5
14.0,2064,-0.6732255,2.0,ccsm4_rcp8.5
14.0,2065,-0.70733535,2.0,ccsm4_rcp8.5
14.0,2066,-0.69678617,2.0,ccsm4_rcp8.5
14.0,2067,-0.6827115,2.0,ccsm4_rcp8.5
14.0,2068,-0.6789079,2.0,ccsm4_rcp8.5
14.0,2069,-0.66442925,2.0,ccsm4_rcp8.5
14.0,2070,-0.67259,2.0,ccsm4_rcp8.5
14.0,2071,-0.64595157,2.0,ccsm4_rcp8.5
14.0,2072,-0.6350738,2.0,ccsm4_rcp8.5
14.0,2073,-0.63594425,2.0,ccsm4_rcp8.5
14.0,2074,-0.6305084,2.0,ccsm4_rcp8.5
14.0,2075,-0.63118345,2.0,ccsm4_rcp8.5
14.0,2076,-0.6192002,2.0,ccsm4_rcp8.5
14.0,2077,-0.62992835,2.0,ccsm4_rcp8.5
14.0,2078,-0.6095634,2.0,ccsm4_rcp8.5
14.0,2079,-0.6193837,2.0,ccsm4_rcp8.5
14.0,2080,-0.5979065,2.0,ccsm4_rcp8.5
14.0,2081,-0.5957093,2.0,ccsm4_rcp8.5
14.0,2082,-0.5975833,2.0,ccsm4_rcp8.5
14.0,2083,-0.5978391,2.0,ccsm4_rcp8.5
14.0,2084,-0.60554844,2.0,ccsm4_rcp8.5
14.0,2085,-0.60344017,2.0,ccsm4_rcp8.5
14.0,2086,-0.55569744,2.0,ccsm4_rcp8.5
14.0,2087,-0.54622626,2.0,ccsm4_rcp8.5
14.0,2088,-0.57197,2.0,ccsm4_rcp8.5
14.0,2089,-0.55599713,2.0,ccsm4_rcp8.5
14.0,2090,-0.5667299,2.0,ccsm4_rcp8.5
14.0,2091,-0.54044724,2.0,ccsm4_rcp8.5
14.0,2092,-0.56089944,2.0,ccsm4_rcp8.5
14.0,2093,-0.5048245,2.0,ccsm4_rcp8.5
14.0,2094,-0.49405193,2.0,ccsm4_rcp8.5
14.0,2095,-0.5183217,2.0,ccsm4_rcp8.5
14.0,2096,-0.49290422,2.0,ccsm4_rcp8.5
14.0,2097,-0.5108251,2.0,ccsm4_rcp8.5
14.0,2098,-0.53340495,2.0,ccsm4_rcp8.5
14.0,2099,-0.45186105,2.0,ccsm4_rcp8.5
14.0,2100,-0.47162002,2.0,ccsm4_rcp8.5
15.0,1995,-0.2700956,2.0,ccsm4_rcp8.5
15.0,1996,-0.27485347,2.0,ccsm4_rcp8.5
15.0,1997,-0.2934212,2.0,ccsm4_rcp8.5
15.0,1998,-0.30634803,2.0,ccsm4_rcp8.5
15.0,1999,-0.33924574,2.0,ccsm4_rcp8.5
15.0,2000,-0.30930933,2.0,ccsm4_rcp8.5
15.0,2001,-0.2496411,2.0,ccsm4_rcp8.5
15.0,2002,-0.24690603,2.0,ccsm4_rcp8.5
15.0,2003,-0.23831683,2.0,ccsm4_rcp8.5
15.0,2004,-0.2321696,2.0,ccsm4_rcp8.5
15.0,2005,-0.23519416,2.0,ccsm4_rcp8.5
15.0,2006,-0.26329112,2.0,ccsm4_rcp8.5
15.0,2007,-0.2843921,2.0,ccsm4_rcp8.5
15.0,2008,-0.28556734,2.0,ccsm4_rcp8.5
15.0,2009,-0.26795357,2.0,ccsm4_rcp8.5
15.0,2010,-0.24162741,2.0,ccsm4_rcp8.5
15.0,2011,-0.19861011,2.0,ccsm4_rcp8.5
15.0,2012,-0.16840693,2.0,ccsm4_rcp8.5
15.0,2013,-0.14254256,2.0,ccsm4_rcp8.5
15.0,2014,-0.14233473,2.0,ccsm4_rcp8.5
15.0,2015,-0.14764693,2.0,ccsm4_rcp8.5
15.0,2016,-0.13340512,2.0,ccsm4_rcp8.5
15.0,2017,-0.107194304,2.0,ccsm4_rcp8.5
15.0,2018,-0.102142856,2.0,ccsm4_rcp8.5
15.0,2019,-0.11401124,2.0,ccsm4_rcp8.5
15.0,2020,-0.07786018,2.0,ccsm4_rcp8.5
15.0,2021,-0.06234936,2.0,ccsm4_rcp8.5
15.0,2022,-0.06446952,2.0,ccsm4_rcp8.5
15.0,2023,-0.104123704,2.0,ccsm4_rcp8.5
15.0,2024,-0.10935257,2.0,ccsm4_rcp8.5
15.0,2025,-0.11275333,2.0,ccsm4_rcp8.5
15.0,2026,-0.08756796,2.0,ccsm4_rcp8.5
15.0,2027,-0.043927703,2.0,ccsm4_rcp8.5
15.0,2028,-0.010711824,2.0,ccsm4_rcp8.5
15.0,2029,0.026732521,2.0,ccsm4_rcp8.5
15.0,2030,0.042926762,2.0,ccsm4_rcp8.5
15.0,2031,0.047236618,2.0,ccsm4_rcp8.5
15.0,2032,0.036305632,2.0,ccsm4_rcp8.5
15.0,2033,0.061445467,2.0,ccsm4_rcp8.5
15.0,2034,0.08532062,2.0,ccsm4_rcp8.5
15.0,2035,0.08161104,2.0,ccsm4_rcp8.5
15.0,2036,0.0895721,2.0,ccsm4_rcp8.5
15.0,2037,0.12227109,2.0,ccsm4_rcp8.5
15.0,2038,0.12257745,2.0,ccsm4_rcp8.5
15.0,2039,0.120725095,2.0,ccsm4_rcp8.5
15.0,2040,0.12201623,2.0,ccsm4_rcp8.5
15.0,2041,0.12519445,2.0,ccsm4_rcp8.5
15.0,2042,0.17170055,2.0,ccsm4_rcp8.5
15.0,2043,0.1799607,2.0,ccsm4_rcp8.5
15.0,2044,0.18653743,2.0,ccsm4_rcp8.5
15.0,2045,0.17331529,2.0,ccsm4_rcp8.5
15.0,2046,0.22864851,2.0,ccsm4_rcp8.5
15.0,2047,0.23318522,2.0,ccsm4_rcp8.5
15.0,2048,0.23801593,2.0,ccsm4_rcp8.5
15.0,2049,0.24648866,2.0,ccsm4_rcp8.5
15.0,2050,0.2833769,2.0,ccsm4_rcp8.5
15.0,2051,0.2875461,2.0,ccsm4_rcp8.5
15.0,2052,0.25388804,2.0,ccsm4_rcp8.5
15.0,2053,0.25145698,2.0,ccsm4_rcp8.5
15.0,2054,0.23220329,2.0,ccsm4_rcp8.5
15.0,2055,0.23142362,2.0,ccsm4_rcp8.5
15.0,2056,0.25120035,2.0,ccsm4_rcp8.5
15.0,2057,0.27393073,2.0,ccsm4_rcp8.5
15.0,2058,0.29018867,2.0,ccsm4_rcp8.5
15.0,2059,0.3009629,2.0,ccsm4_rcp8.5
15.0,2060,0.29236558,2.0,ccsm4_rcp8.5
15.0,2061,0.3091556,2.0,ccsm4_rcp8.5
15.0,2062,0.30486065,2.0,ccsm4_rcp8.5
15.0,2063,0.33993748,2.0,ccsm4_rcp8.5
15.0,2064,0.3451286,2.0,ccsm4_rcp8.5
15.0,2065,0.373022,2.0,ccsm4_rcp8.5
15.0,2066,0.34796023,2.0,ccsm4_rcp8.5
15.0,2067,0.34264985,2.0,ccsm4_rcp8.5
15.0,2068,0.3351302,2.0,ccsm4_rcp8.5
15.0,2069,0.35496116,2.0,ccsm4_rcp8.5
15.0,2070,0.351166,2.0,ccsm4_rcp8.5
15.0,2071,0.34030733,2.0,ccsm4_rcp8.5
15.0,2072,0.37080935,2.0,ccsm4_rcp8.5
15.0,2073,0.40627727,2.0,ccsm4_rcp8.5
15.0,2074,0.40173474,2.0,ccsm4_rcp8.5
15.0,2075,0.40309033,2.0,ccsm4_rcp8.5
15.0,2076,0.4371594,2.0,ccsm4_rcp8.5
15.0,2077,0.44569972,2.0,ccsm4_rcp8.5
15.0,2078,0.44022506,2.0,ccsm4_rcp8.5
15.0,2079,0.46507022,2.0,ccsm4_rcp8.5
15.0,2080,0.48720798,2.0,ccsm4_rcp8.5
15.0,2081,0.46036273,2.0,ccsm4_rcp8.5
15.0,2082,0.43022287,2.0,ccsm4_rcp8.5
15.0,2083,0.44259152,2.0,ccsm4_rcp8.5
15.0,2084,0.44077778,2.0,ccsm4_rcp8.5
15.0,2085,0.4578806,2.0,ccsm4_rcp8.5
15.0,2086,0.44442394,2.0,ccsm4_rcp8.5
15.0,2087,0.43878877,2.0,ccsm4_rcp8.5
15.0,2088,0.47035846,2.0,ccsm4_rcp8.5
15.0,2089,0.4921306,2.0,ccsm4_rcp8.5
15.0,2090,0.50540376,2.0,ccsm4_rcp8.5
15.0,2091,0.5117371,2.0,ccsm4_rcp8.5
15.0,2092,0.53411436,2.0,ccsm4_rcp8.5
15.0,2093,0.53279865,2.0,ccsm4_rcp8.5
15.0,2094,0.5236183,2.0,ccsm4_rcp8.5
15.0,2095,0.5203229,2.0,ccsm4_rcp8.5
15.0,2096,0.5397793,2.0,ccsm4_rcp8.5
15.0,2097,0.55833286,2.0,ccsm4_rcp8.5
15.0,2098,0.58731526,2.0,ccsm4_rcp8.5
15.0,2099,0.55727506,2.0,ccsm4_rcp8.5
15.0,2100,0.5658931,2.0,ccsm4_rcp8.5
16.0,1995,-0.7363259,3.0,ccsm4_rcp8.5
16.0,1996,-0.78171474,3.0,ccsm4_rcp8.5
16.0,1997,-0.74871624,3.0,ccsm4_rcp8.5
16.0,1998,-0.74434346,3.0,ccsm4_rcp8.5
16.0,1999,-0.74908936,3.0,ccsm4_rcp8.5
16.0,2000,-0.65806973,3.0,ccsm4_rcp8.5
16.0,2001,-0.5839594,3.0,ccsm4_rcp8.5
16.0,2002,-0.671273,3.0,ccsm4_rcp8.5
16.0,2003,-0.6481465,3.0,ccsm4_rcp8.5
16.0,2004,-0.6228218,3.0,ccsm4_rcp8.5
16.0,2005,-0.66536707,3.0,ccsm4_rcp8.5
16.0,2006,-0.7016318,3.0,ccsm4_rcp8.5
16.0,2007,-0.609442,3.0,ccsm4_rcp8.5
16.0,2008,-0.56237644,3.0,ccsm4_rcp8.5
16.0,2009,-0.5848666,3.0,ccsm4_rcp8.5
16.0,2010,-0.59757733,3.0,ccsm4_rcp8.5
16.0,2011,-0.5837842,3.0,ccsm4_rcp8.5
16.0,2012,-0.58107686,3.0,ccsm4_rcp8.5
16.0,2013,-0.56243986,3.0,ccsm4_rcp8.5
16.0,2014,-0.62871325,3.0,ccsm4_rcp8.5
16.0,2015,-0.5870649,3.0,ccsm4_rcp8.5
16.0,2016,-0.517598,3.0,ccsm4_rcp8.5
16.0,2017,-0.4655486,3.0,ccsm4_rcp8.5
16.0,2018,-0.5220779,3.0,ccsm4_rcp8.5
16.0,2019,-0.5766025,3.0,ccsm4_rcp8.5
16.0,2020,-0.6198391,3.0,ccsm4_rcp8.5
16.0,2021,-0.57700926,3.0,ccsm4_rcp8.5
16.0,2022,-0.5015524,3.0,ccsm4_rcp8.5
16.0,2023,-0.50269175,3.0,ccsm4_rcp8.5
16.0,2024,-0.5202498,3.0,ccsm4_rcp8.5
16.0,2025,-0.5205725,3.0,ccsm4_rcp8.5
16.0,2026,-0.4943295,3.0,ccsm4_rcp8.5
16.0,2027,-0.47286105,3.0,ccsm4_rcp8.5
16.0,2028,-0.42573237,3.0,ccsm4_rcp8.5
16.0,2029,-0.39065325,3.0,ccsm4_rcp8.5
16.0,2030,-0.41141227,3.0,ccsm4_rcp8.5
16.0,2031,-0.43595788,3.0,ccsm4_rcp8.5
16.0,2032,-0.46720338,3.0,ccsm4_rcp8.5
16.0,2033,-0.41519743,3.0,ccsm4_rcp8.5
16.0,2034,-0.41469622,3.0,ccsm4_rcp8.5
16.0,2035,-0.41338533,3.0,ccsm4_rcp8.5
16.0,2036,-0.40054208,3.0,ccsm4_rcp8.5
16.0,2037,-0.43525884,3.0,ccsm4_rcp8.5
16.0,2038,-0.43578666,3.0,ccsm4_rcp8.5
16.0,2039,-0.39561298,3.0,ccsm4_rcp8.5
16.0,2040,-0.38924322,3.0,ccsm4_rcp8.5
16.0,2041,-0.39435846,3.0,ccsm4_rcp8.5
16.0,2042,-0.3282546,3.0,ccsm4_rcp8.5
16.0,2043,-0.33151567,3.0,ccsm4_rcp8.5
16.0,2044,-0.33173427,3.0,ccsm4_rcp8.5
16.0,2045,-0.3522853,3.0,ccsm4_rcp8.5
16.0,2046,-0.2973414,3.0,ccsm4_rcp8.5
16.0,2047,-0.32139692,3.0,ccsm4_rcp8.5
16.0,2048,-0.35794884,3.0,ccsm4_rcp8.5
16.0,2049,-0.36879236,3.0,ccsm4_rcp8.5
16.0,2050,-0.28901824,3.0,ccsm4_rcp8.5
16.0,2051,-0.26710778,3.0,ccsm4_rcp8.5
16.0,2052,-0.31772903,3.0,ccsm4_rcp8.5
16.0,2053,-0.32197708,3.0,ccsm4_rcp8.5
16.0,2054,-0.36894304,3.0,ccsm4_rcp8.5
16.0,2055,-0.36344516,3.0,ccsm4_rcp8.5
16.0,2056,-0.27705124,3.0,ccsm4_rcp8.5
16.0,2057,-0.2281174,3.0,ccsm4_rcp8.5
16.0,2058,-0.26828313,3.0,ccsm4_rcp8.5
16.0,2059,-0.29696238,3.0,ccsm4_rcp8.5
16.0,2060,-0.36072403,3.0,ccsm4_rcp8.5
16.0,2061,-0.33330616,3.0,ccsm4_rcp8.5
16.0,2062,-0.2872827,3.0,ccsm4_rcp8.5
16.0,2063,-0.22613697,3.0,ccsm4_rcp8.5
16.0,2064,-0.259285,3.0,ccsm4_rcp8.5
16.0,2065,-0.23778202,3.0,ccsm4_rcp8.5
16.0,2066,-0.31505442,3.0,ccsm4_rcp8.5
16.0,2067,-0.34242666,3.0,ccsm4_rcp8.5
16.0,2068,-0.3026704,3.0,ccsm4_rcp8.5
16.0,2069,-0.23864311,3.0,ccsm4_rcp8.5
16.0,2070,-0.2140048,3.0,ccsm4_rcp8.5
16.0,2071,-0.24007928,3.0,ccsm4_rcp8.5
16.0,2072,-0.21598814,3.0,ccsm4_rcp8.5
16.0,2073,-0.19048223,3.0,ccsm4_rcp8.5
16.0,2074,-0.17945981,3.0,ccsm4_rcp8.5
16.0,2075,-0.17486136,3.0,ccsm4_rcp8.5
16.0,2076,-0.11268974,3.0,ccsm4_rcp8.5
16.0,2077,-0.10076088,3.0,ccsm4_rcp8.5
16.0,2078,-0.10165836,3.0,ccsm4_rcp8.5
16.0,2079,-0.084601365,3.0,ccsm4_rcp8.5
16.0,2080,-0.10237687,3.0,ccsm4_rcp8.5
16.0,2081,-0.1526678,3.0,ccsm4_rcp8.5
16.0,2082,-0.18453752,3.0,ccsm4_rcp8.5
16.0,2083,-0.14057067,3.0,ccsm4_rcp8.5
16.0,2084,-0.118541434,3.0,ccsm4_rcp8.5
16.0,2085,-0.07554818,3.0,ccsm4_rcp8.5
16.0,2086,-0.09292034,3.0,ccsm4_rcp8.5
16.0,2087,-0.074671544,3.0,ccsm4_rcp8.5
16.0,2088,-0.04679671,3.0,ccsm4_rcp8.5
16.0,2089,-0.02689368,3.0,ccsm4_rcp8.5
16.0,2090,-0.038187414,3.0,ccsm4_rcp8.5
16.0,2091,-0.037946966,3.0,ccsm4_rcp8.5
16.0,2092,0.01601541,3.0,ccsm4_rcp8.5
16.0,2093,-0.009129115,3.0,ccsm4_rcp8.5
16.0,2094,-0.0036956135,3.0,ccsm4_rcp8.5
16.0,2095,-0.0032400344,3.0,ccsm4_rcp8.5
16.0,2096,0.011011933,3.0,ccsm4_rcp8.5
16.0,2097,0.07769844,3.0,ccsm4_rcp8.5
16.0,2098,0.12874797,3.0,ccsm4_rcp8.5
16.0,2099,0.06579577,3.0,ccsm4_rcp8.5
16.0,2100,0.0564067,3.0,ccsm4_rcp8.5
17.0,1995,0.4719005,3.0,ccsm4_rcp8.5
17.0,1996,0.4620021,3.0,ccsm4_rcp8.5
17.0,1997,0.47906303,3.0,ccsm4_rcp8.5
17.0,1998,0.48045808,3.0,ccsm4_rcp8.5
17.0,1999,0.49765477,3.0,ccsm4_rcp8.5
17.0,2000,0.51087457,3.0,ccsm4_rcp8.5
17.0,2001,0.5283053,3.0,ccsm4_rcp8.5
17.0,2002,0.4947936,3.0,ccsm4_rcp8.5
17.0,2003,0.50917363,3.0,ccsm4_rcp8.5
17.0,2004,0.5218882,3.0,ccsm4_rcp8.5
17.0,2005,0.5194568,3.0,ccsm4_rcp8.5
17.0,2006,0.49015823,3.0,ccsm4_rcp8.5
17.0,2007,0.52837956,3.0,ccsm4_rcp8.5
17.0,2008,0.56038177,3.0,ccsm4_rcp8.5
17.0,2009,0.5630501,3.0,ccsm4_rcp8.5
17.0,2010,0.5799073,3.0,ccsm4_rcp8.5
17.0,2011,0.5933798,3.0,ccsm4_rcp8.5
17.0,2012,0.58652806,3.0,ccsm4_rcp8.5
17.0,2013,0.59288174,3.0,ccsm4_rcp8.5
17.0,2014,0.58478415,3.0,ccsm4_rcp8.5
17.0,2015,0.5885935,3.0,ccsm4_rcp8.5
17.0,2016,0.60400987,3.0,ccsm4_rcp8.5
17.0,2017,0.6255761,3.0,ccsm4_rcp8.5
17.0,2018,0.6142952,3.0,ccsm4_rcp8.5
17.0,2019,0.58762926,3.0,ccsm4_rcp8.5
17.0,2020,0.56593585,3.0,ccsm4_rcp8.5
17.0,2021,0.57545954,3.0,ccsm4_rcp8.5
17.0,2022,0.6113441,3.0,ccsm4_rcp8.5
17.0,2023,0.6113515,3.0,ccsm4_rcp8.5
17.0,2024,0.62212306,3.0,ccsm4_rcp8.5
17.0,2025,0.63614357,3.0,ccsm4_rcp8.5
17.0,2026,0.64532423,3.0,ccsm4_rcp8.5
17.0,2027,0.6683962,3.0,ccsm4_rcp8.5
17.0,2028,0.6913226,3.0,ccsm4_rcp8.5
17.0,2029,0.7094347,3.0,ccsm4_rcp8.5
17.0,2030,0.7045511,3.0,ccsm4_rcp8.5
17.0,2031,0.70030946,3.0,ccsm4_rcp8.5
17.0,2032,0.68897325,3.0,ccsm4_rcp8.5
17.0,2033,0.7069577,3.0,ccsm4_rcp8.5
17.0,2034,0.72507447,3.0,ccsm4_rcp8.5
17.0,2035,0.7176635,3.0,ccsm4_rcp8.5
17.0,2036,0.73030996,3.0,ccsm4_rcp8.5
17.0,2037,0.71372586,3.0,ccsm4_rcp8.5
17.0,2038,0.71375746,3.0,ccsm4_rcp8.5
17.0,2039,0.72240347,3.0,ccsm4_rcp8.5
17.0,2040,0.7561138,3.0,ccsm4_rcp8.5
17.0,2041,0.7507171,3.0,ccsm4_rcp8.5
17.0,2042,0.78411317,3.0,ccsm4_rcp8.5
17.0,2043,0.7880393,3.0,ccsm4_rcp8.5
17.0,2044,0.7788286,3.0,ccsm4_rcp8.5
17.0,2045,0.7901279,3.0,ccsm4_rcp8.5
17.0,2046,0.80899113,3.0,ccsm4_rcp8.5
17.0,2047,0.8078714,3.0,ccsm4_rcp8.5
17.0,2048,0.78965765,3.0,ccsm4_rcp8.5
17.0,2049,0.7892154,3.0,ccsm4_rcp8.5
17.0,2050,0.817374,3.0,ccsm4_rcp8.5
17.0,2051,0.82652944,3.0,ccsm4_rcp8.5
17.0,2052,0.8238644,3.0,ccsm4_rcp8.5
17.0,2053,0.8266484,3.0,ccsm4_rcp8.5
17.0,2054,0.82100827,3.0,ccsm4_rcp8.5
17.0,2055,0.83021253,3.0,ccsm4_rcp8.5
17.0,2056,0.8563362,3.0,ccsm4_rcp8.5
17.0,2057,0.88594866,3.0,ccsm4_rcp8.5
17.0,2058,0.87083805,3.0,ccsm4_rcp8.5
17.0,2059,0.86094457,3.0,ccsm4_rcp8.5
17.0,2060,0.8509425,3.0,ccsm4_rcp8.5
17.0,2061,0.86860514,3.0,ccsm4_rcp8.5
17.0,2062,0.884678,3.0,ccsm4_rcp8.5
17.0,2063,0.89329237,3.0,ccsm4_rcp8.5
17.0,2064,0.87357,3.0,ccsm4_rcp8.5
17.0,2065,0.88578266,3.0,ccsm4_rcp8.5
17.0,2066,0.86394024,3.0,ccsm4_rcp8.5
17.0,2067,0.847717,3.0,ccsm4_rcp8.5
17.0,2068,0.87666625,3.0,ccsm4_rcp8.5
17.0,2069,0.91278565,3.0,ccsm4_rcp8.5
17.0,2070,0.92075044,3.0,ccsm4_rcp8.5
17.0,2071,0.9075239,3.0,ccsm4_rcp8.5
17.0,2072,0.9285505,3.0,ccsm4_rcp8.5
17.0,2073,0.9527461,3.0,ccsm4_rcp8.5
17.0,2074,0.96111304,3.0,ccsm4_rcp8.5
17.0,2075,0.9532431,3.0,ccsm4_rcp8.5
17.0,2076,0.9927314,3.0,ccsm4_rcp8.5
17.0,2077,0.99500644,3.0,ccsm4_rcp8.5
17.0,2078,1.004664,3.0,ccsm4_rcp8.5
17.0,2079,0.98730636,3.0,ccsm4_rcp8.5
17.0,2080,0.9738537,3.0,ccsm4_rcp8.5
17.0,2081,0.9783006,3.0,ccsm4_rcp8.5
17.0,2082,0.9861907,3.0,ccsm4_rcp8.5
17.0,2083,1.0030651,3.0,ccsm4_rcp8.5
17.0,2084,1.0184913,3.0,ccsm4_rcp8.5
17.0,2085,1.0471396,3.0,ccsm4_rcp8.5
17.0,2086,1.0582919,3.0,ccsm4_rcp8.5
17.0,2087,1.0741779,3.0,ccsm4_rcp8.5
17.0,2088,1.1058806,3.0,ccsm4_rcp8.5
17.0,2089,1.1123085,3.0,ccsm4_rcp8.5
17.0,2090,1.1008712,3.0,ccsm4_rcp8.5
17.0,2091,1.1260493,3.0,ccsm4_rcp8.5
17.0,2092,1.1322278,3.0,ccsm4_rcp8.5
17.0,2093,1.1378825,3.0,ccsm4_rcp8.5
17.0,2094,1.1630048,3.0,ccsm4_rcp8.5
17.0,2095,1.167841,3.0,ccsm4_rcp8.5
17.0,2096,1.1528884,3.0,ccsm4_rcp8.5
17.0,2097,1.1688839,3.0,ccsm4_rcp8.5
17.0,2098,1.2147099,3.0,ccsm4_rcp8.5
17.0,2099,1.1939579,3.0,ccsm4_rcp8.5
17.0,2100,1.217006,3.0,ccsm4_rcp8.5
18.0,1995,0.29131,3.0,ccsm4_rcp8.5
18.0,1996,0.28200477,3.0,ccsm4_rcp8.5
18.0,1997,0.2892623,3.0,ccsm4_rcp8.5
18.0,1998,0.31345204,3.0,ccsm4_rcp8.5
18.0,1999,0.32320774,3.0,ccsm4_rcp8.5
18.0,2000,0.32575777,3.0,ccsm4_rcp8.5
18.0,2001,0.28348112,3.0,ccsm4_rcp8.5
18.0,2002,0.31770244,3.0,ccsm4_rcp8.5
18.0,2003,0.35341573,3.0,ccsm4_rcp8.5
18.0,2004,0.3105699,3.0,ccsm4_rcp8.5
18.0,2005,0.34592387,3.0,ccsm4_rcp8.5
18.0,2006,0.30286545,3.0,ccsm4_rcp8.5
18.0,2007,0.33232906,3.0,ccsm4_rcp8.5
18.0,2008,0.32280752,3.0,ccsm4_rcp8.5
18.0,2009,0.29373395,3.0,ccsm4_rcp8.5
18.0,2010,0.28679278,3.0,ccsm4_rcp8.5
18.0,2011,0.30960178,3.0,ccsm4_rcp8.5
18.0,2012,0.33844793,3.0,ccsm4_rcp8.5
18.0,2013,0.32418618,3.0,ccsm4_rcp8.5
18.0,2014,0.2970089,3.0,ccsm4_rcp8.5
18.0,2015,0.2934165,3.0,ccsm4_rcp8.5
18.0,2016,0.29108638,3.0,ccsm4_rcp8.5
18.0,2017,0.31784692,3.0,ccsm4_rcp8.5
18.0,2018,0.2942091,3.0,ccsm4_rcp8.5
18.0,2019,0.31092152,3.0,ccsm4_rcp8.5
18.0,2020,0.3691589,3.0,ccsm4_rcp8.5
18.0,2021,0.36871636,3.0,ccsm4_rcp8.5
18.0,2022,0.3534614,3.0,ccsm4_rcp8.5
18.0,2023,0.3567503,3.0,ccsm4_rcp8.5
18.0,2024,0.32185242,3.0,ccsm4_rcp8.5
18.0,2025,0.30332562,3.0,ccsm4_rcp8.5
18.0,2026,0.30800804,3.0,ccsm4_rcp8.5
18.0,2027,0.34194937,3.0,ccsm4_rcp8.5
18.0,2028,0.3811915,3.0,ccsm4_rcp8.5
18.0,2029,0.36808792,3.0,ccsm4_rcp8.5
18.0,2030,0.31387442,3.0,ccsm4_rcp8.5
18.0,2031,0.3225858,3.0,ccsm4_rcp8.5
18.0,2032,0.32436138,3.0,ccsm4_rcp8.5
18.0,2033,0.34153834,3.0,ccsm4_rcp8.5
18.0,2034,0.3278555,3.0,ccsm4_rcp8.5
18.0,2035,0.3402444,3.0,ccsm4_rcp8.5
18.0,2036,0.34024188,3.0,ccsm4_rcp8.5
18.0,2037,0.31396672,3.0,ccsm4_rcp8.5
18.0,2038,0.31346545,3.0,ccsm4_rcp8.5
18.0,2039,0.33615077,3.0,ccsm4_rcp8.5
18.0,2040,0.32394648,3.0,ccsm4_rcp8.5
18.0,2041,0.34724244,3.0,ccsm4_rcp8.5
18.0,2042,0.38250813,3.0,ccsm4_rcp8.5
18.0,2043,0.33986923,3.0,ccsm4_rcp8.5
18.0,2044,0.36165777,3.0,ccsm4_rcp8.5
18.0,2045,0.39523393,3.0,ccsm4_rcp8.5
18.0,2046,0.36106768,3.0,ccsm4_rcp8.5
18.0,2047,0.35936925,3.0,ccsm4_rcp8.5
18.0,2048,0.37625495,3.0,ccsm4_rcp8.5
18.0,2049,0.38850734,3.0,ccsm4_rcp8.5
18.0,2050,0.41489008,3.0,ccsm4_rcp8.5
18.0,2051,0.37481365,3.0,ccsm4_rcp8.5
18.0,2052,0.34840414,3.0,ccsm4_rcp8.5
18.0,2053,0.32468933,3.0,ccsm4_rcp8.5
18.0,2054,0.35361612,3.0,ccsm4_rcp8.5
18.0,2055,0.38020402,3.0,ccsm4_rcp8.5
18.0,2056,0.34790045,3.0,ccsm4_rcp8.5
18.0,2057,0.350075,3.0,ccsm4_rcp8.5
18.0,2058,0.39975408,3.0,ccsm4_rcp8.5
18.0,2059,0.3774369,3.0,ccsm4_rcp8.5
18.0,2060,0.3684586,3.0,ccsm4_rcp8.5
18.0,2061,0.41909847,3.0,ccsm4_rcp8.5
18.0,2062,0.38033047,3.0,ccsm4_rcp8.5
18.0,2063,0.30926526,3.0,ccsm4_rcp8.5
18.0,2064,0.40447187,3.0,ccsm4_rcp8.5
18.0,2065,0.44571635,3.0,ccsm4_rcp8.5
18.0,2066,0.39125225,3.0,ccsm4_rcp8.5
18.0,2067,0.34428647,3.0,ccsm4_rcp8.5
18.0,2068,0.39471927,3.0,ccsm4_rcp8.5
18.0,2069,0.39771345,3.0,ccsm4_rcp8.5
18.0,2070,0.38634035,3.0,ccsm4_rcp8.5
18.0,2071,0.39113507,3.0,ccsm4_rcp8.5
18.0,2072,0.41184032,3.0,ccsm4_rcp8.5
18.0,2073,0.44831234,3.0,ccsm4_rcp8.5
18.0,2074,0.40674242,3.0,ccsm4_rcp8.5
18.0,2075,0.41263434,3.0,ccsm4_rcp8.5
18.0,2076,0.49182698,3.0,ccsm4_rcp8.5
18.0,2077,0.49765044,3.0,ccsm4_rcp8.5
18.0,2078,0.39790717,3.0,ccsm4_rcp8.5
18.0,2079,0.41240704,3.0,ccsm4_rcp8.5
18.0,2080,0.49913266,3.0,ccsm4_rcp8.5
18.0,2081,0.49434853,3.0,ccsm4_rcp8.5
18.0,2082,0.47491997,3.0,ccsm4_rcp8.5
18.0,2083,0.49931565,3.0,ccsm4_rcp8.5
18.0,2084,0.44434643,3.0,ccsm4_rcp8.5
18.0,2085,0.4725392,3.0,ccsm4_rcp8.5
18.0,2086,0.40601292,3.0,ccsm4_rcp8.5
18.0,2087,0.4637072,3.0,ccsm4_rcp8.5
18.0,2088,0.51687485,3.0,ccsm4_rcp8.5
18.0,2089,0.4898702,3.0,ccsm4_rcp8.5
18.0,2090,0.47040948,3.0,ccsm4_rcp8.5
18.0,2091,0.52158886,3.0,ccsm4_rcp8.5
