sectors,year,mask,regions,aogcm
12.0,2009,0.0005735832,2.0,hadgem2-es8.5
12.0,2010,0.0005735832,2.0,hadgem2-es8.5
12.0,2011,0.00057943614,2.0,hadgem2-es8.5
12.0,2012,0.00057943614,2.0,hadgem2-es8.5
12.0,2013,0.00057943614,2.0,hadgem2-es8.5
12.0,2014,0.00059114164,2.0,hadgem2-es8.5
12.0,2015,0.00059114164,2.0,hadgem2-es8.5
12.0,2016,0.00059114164,2.0,hadgem2-es8.5
12.0,2017,0.00059114164,2.0,hadgem2-es8.5
12.0,2018,0.00059114164,2.0,hadgem2-es8.5
12.0,2019,0.00059114164,2.0,hadgem2-es8.5
12.0,2020,0.0005969953,2.0,hadgem2-es8.5
12.0,2021,0.0005969953,2.0,hadgem2-es8.5
12.0,2022,0.0005969953,2.0,hadgem2-es8.5
12.0,2023,0.0005969953,2.0,hadgem2-es8.5
12.0,2024,0.0005969953,2.0,hadgem2-es8.5
12.0,2025,0.0005969953,2.0,hadgem2-es8.5
12.0,2026,0.0005969953,2.0,hadgem2-es8.5
12.0,2027,0.0014280998,2.0,hadgem2-es8.5
12.0,2028,0.0014807767,2.0,hadgem2-es8.5
12.0,2029,0.001575892,2.0,hadgem2-es8.5
12.0,2030,0.0022606766,2.0,hadgem2-es8.5
12.0,2031,0.0028635266,2.0,hadgem2-es8.5
12.0,2032,0.00286938,2.0,hadgem2-es8.5
12.0,2033,0.00286938,2.0,hadgem2-es8.5
12.0,2034,0.0041979835,2.0,hadgem2-es8.5
12.0,2035,0.0041979835,2.0,hadgem2-es8.5
12.0,2036,0.0042038364,2.0,hadgem2-es8.5
12.0,2037,0.0053158826,2.0,hadgem2-es8.5
12.0,2038,0.006761538,2.0,hadgem2-es8.5
12.0,2039,0.008915399,2.0,hadgem2-es8.5
12.0,2040,0.009846012,2.0,hadgem2-es8.5
12.0,2041,0.01118925,2.0,hadgem2-es8.5
12.0,2042,0.011511158,2.0,hadgem2-es8.5
12.0,2043,0.013357746,2.0,hadgem2-es8.5
12.0,2044,0.014630758,2.0,hadgem2-es8.5
12.0,2045,0.016926548,2.0,hadgem2-es8.5
12.0,2046,0.016926548,2.0,hadgem2-es8.5
12.0,2047,0.016926548,2.0,hadgem2-es8.5
12.0,2048,0.016949955,2.0,hadgem2-es8.5
12.0,2049,0.016967515,2.0,hadgem2-es8.5
12.0,2050,0.017546944,2.0,hadgem2-es8.5
12.0,2051,0.017760573,2.0,hadgem2-es8.5
12.0,2052,0.02006954,2.0,hadgem2-es8.5
12.0,2053,0.020580204,2.0,hadgem2-es8.5
12.0,2054,0.020580204,2.0,hadgem2-es8.5
12.0,2055,0.020580204,2.0,hadgem2-es8.5
12.0,2056,0.020697266,2.0,hadgem2-es8.5
12.0,2057,0.020701654,2.0,hadgem2-es8.5
12.0,2058,0.020707509,2.0,hadgem2-es8.5
12.0,2059,0.020970887,2.0,hadgem2-es8.5
12.0,2060,0.021573732,2.0,hadgem2-es8.5
12.0,2061,0.02195124,2.0,hadgem2-es8.5
12.0,2062,0.022565788,2.0,hadgem2-es8.5
12.0,2063,0.023256427,2.0,hadgem2-es8.5
12.0,2064,0.025304938,2.0,hadgem2-es8.5
12.0,2065,0.025568318,2.0,hadgem2-es8.5
12.0,2066,0.025667816,2.0,hadgem2-es8.5
12.0,2067,0.026023373,2.0,hadgem2-es8.5
12.0,2068,0.02691887,2.0,hadgem2-es8.5
12.0,2069,0.02695984,2.0,hadgem2-es8.5
12.0,2070,0.028338196,2.0,hadgem2-es8.5
12.0,2071,0.028414285,2.0,hadgem2-es8.5
12.0,2072,0.02841721,2.0,hadgem2-es8.5
12.0,2073,0.028423063,2.0,hadgem2-es8.5
12.0,2074,0.028701082,2.0,hadgem2-es8.5
12.0,2075,0.029221985,2.0,hadgem2-es8.5
12.0,2076,0.029640464,2.0,hadgem2-es8.5
12.0,2077,0.029640464,2.0,hadgem2-es8.5
12.0,2078,0.030208189,2.0,hadgem2-es8.5
12.0,2079,0.0322962,2.0,hadgem2-es8.5
12.0,2080,0.033016104,2.0,hadgem2-es8.5
12.0,2081,0.0337916,2.0,hadgem2-es8.5
12.0,2082,0.035968877,2.0,hadgem2-es8.5
12.0,2083,0.03764281,2.0,hadgem2-es8.5
12.0,2084,0.03819298,2.0,hadgem2-es8.5
12.0,2085,0.039094318,2.0,hadgem2-es8.5
12.0,2086,0.039783485,2.0,hadgem2-es8.5
12.0,2087,0.04067898,2.0,hadgem2-es8.5
12.0,2088,0.040684834,2.0,hadgem2-es8.5
12.0,2089,0.04108869,2.0,hadgem2-es8.5
12.0,2090,0.04157447,2.0,hadgem2-es8.5
12.0,2091,0.041742742,2.0,hadgem2-es8.5
12.0,2092,0.043394726,2.0,hadgem2-es8.5
12.0,2093,0.043596648,2.0,hadgem2-es8.5
12.0,2094,0.04627434,2.0,hadgem2-es8.5
12.0,2095,0.047427364,2.0,hadgem2-es8.5
12.0,2096,0.051699985,2.0,hadgem2-es8.5
12.0,2097,0.05333294,2.0,hadgem2-es8.5
12.0,2098,0.056366198,2.0,hadgem2-es8.5
12.0,2099,0.05831521,2.0,hadgem2-es8.5
12.0,2100,0.05867223,2.0,hadgem2-es8.5
13.0,1995,0.0,2.0,hadgem2-es8.5
13.0,1996,0.0,2.0,hadgem2-es8.5
13.0,1997,0.0,2.0,hadgem2-es8.5
13.0,1998,0.0,2.0,hadgem2-es8.5
13.0,1999,0.0,2.0,hadgem2-es8.5
13.0,2000,0.0,2.0,hadgem2-es8.5
13.0,2001,0.0,2.0,hadgem2-es8.5
13.0,2002,0.0,2.0,hadgem2-es8.5
13.0,2003,0.0,2.0,hadgem2-es8.5
13.0,2004,0.0,2.0,hadgem2-es8.5
13.0,2005,0.0,2.0,hadgem2-es8.5
13.0,2006,0.0,2.0,hadgem2-es8.5
13.0,2007,0.0,2.0,hadgem2-es8.5
13.0,2008,0.0,2.0,hadgem2-es8.5
13.0,2009,0.0,2.0,hadgem2-es8.5
13.0,2010,0.0,2.0,hadgem2-es8.5
13.0,2011,0.0,2.0,hadgem2-es8.5
13.0,2012,0.0,2.0,hadgem2-es8.5
13.0,2013,0.0,2.0,hadgem2-es8.5
13.0,2014,0.0,2.0,hadgem2-es8.5
13.0,2015,0.0,2.0,hadgem2-es8.5
13.0,2016,0.0,2.0,hadgem2-es8.5
13.0,2017,0.0,2.0,hadgem2-es8.5
13.0,2018,0.0,2.0,hadgem2-es8.5
13.0,2019,0.0,2.0,hadgem2-es8.5
13.0,2020,0.0,2.0,hadgem2-es8.5
13.0,2021,0.0,2.0,hadgem2-es8.5
13.0,2022,0.0,2.0,hadgem2-es8.5
13.0,2023,0.0,2.0,hadgem2-es8.5
13.0,2024,0.0,2.0,hadgem2-es8.5
13.0,2025,0.0,2.0,hadgem2-es8.5
13.0,2026,0.0,2.0,hadgem2-es8.5
13.0,2027,0.0,2.0,hadgem2-es8.5
13.0,2028,0.0,2.0,hadgem2-es8.5
13.0,2029,0.0,2.0,hadgem2-es8.5
13.0,2030,0.0,2.0,hadgem2-es8.5
13.0,2031,0.0,2.0,hadgem2-es8.5
13.0,2032,0.0,2.0,hadgem2-es8.5
13.0,2033,0.0,2.0,hadgem2-es8.5
13.0,2034,0.0,2.0,hadgem2-es8.5
13.0,2035,0.0,2.0,hadgem2-es8.5
13.0,2036,0.0,2.0,hadgem2-es8.5
13.0,2037,0.0,2.0,hadgem2-es8.5
13.0,2038,0.0,2.0,hadgem2-es8.5
13.0,2039,0.0,2.0,hadgem2-es8.5
13.0,2040,0.0,2.0,hadgem2-es8.5
13.0,2041,0.0,2.0,hadgem2-es8.5
13.0,2042,0.0,2.0,hadgem2-es8.5
13.0,2043,0.0,2.0,hadgem2-es8.5
13.0,2044,0.0,2.0,hadgem2-es8.5
13.0,2045,0.0,2.0,hadgem2-es8.5
13.0,2046,0.0,2.0,hadgem2-es8.5
13.0,2047,0.0,2.0,hadgem2-es8.5
13.0,2048,0.0,2.0,hadgem2-es8.5
13.0,2049,0.0,2.0,hadgem2-es8.5
13.0,2050,0.0,2.0,hadgem2-es8.5
13.0,2051,0.0,2.0,hadgem2-es8.5
13.0,2052,0.0,2.0,hadgem2-es8.5
13.0,2053,0.0,2.0,hadgem2-es8.5
13.0,2054,0.0,2.0,hadgem2-es8.5
13.0,2055,0.0,2.0,hadgem2-es8.5
13.0,2056,0.0,2.0,hadgem2-es8.5
13.0,2057,0.0,2.0,hadgem2-es8.5
13.0,2058,0.0,2.0,hadgem2-es8.5
13.0,2059,0.0,2.0,hadgem2-es8.5
13.0,2060,0.0,2.0,hadgem2-es8.5
13.0,2061,0.0,2.0,hadgem2-es8.5
13.0,2062,0.0,2.0,hadgem2-es8.5
13.0,2063,0.0,2.0,hadgem2-es8.5
13.0,2064,0.0,2.0,hadgem2-es8.5
13.0,2065,0.0,2.0,hadgem2-es8.5
13.0,2066,0.0,2.0,hadgem2-es8.5
13.0,2067,0.0,2.0,hadgem2-es8.5
13.0,2068,0.0,2.0,hadgem2-es8.5
13.0,2069,0.0,2.0,hadgem2-es8.5
13.0,2070,0.0,2.0,hadgem2-es8.5
13.0,2071,0.0,2.0,hadgem2-es8.5
13.0,2072,0.0,2.0,hadgem2-es8.5
13.0,2073,0.0,2.0,hadgem2-es8.5
13.0,2074,0.0,2.0,hadgem2-es8.5
13.0,2075,0.0,2.0,hadgem2-es8.5
13.0,2076,0.0,2.0,hadgem2-es8.5
13.0,2077,0.0,2.0,hadgem2-es8.5
13.0,2078,0.0,2.0,hadgem2-es8.5
13.0,2079,0.0,2.0,hadgem2-es8.5
13.0,2080,0.0,2.0,hadgem2-es8.5
13.0,2081,0.0,2.0,hadgem2-es8.5
13.0,2082,0.0,2.0,hadgem2-es8.5
13.0,2083,0.0,2.0,hadgem2-es8.5
13.0,2084,0.00021605802,2.0,hadgem2-es8.5
13.0,2085,0.00022037866,2.0,hadgem2-es8.5
13.0,2086,0.00022037866,2.0,hadgem2-es8.5
13.0,2087,0.00022037866,2.0,hadgem2-es8.5
13.0,2088,0.00022037866,2.0,hadgem2-es8.5
13.0,2089,0.00022037866,2.0,hadgem2-es8.5
13.0,2090,0.00022037866,2.0,hadgem2-es8.5
13.0,2091,0.00022037866,2.0,hadgem2-es8.5
13.0,2092,0.00022037866,2.0,hadgem2-es8.5
13.0,2093,0.00022902086,2.0,hadgem2-es8.5
13.0,2094,0.00022902086,2.0,hadgem2-es8.5
13.0,2095,0.00022902086,2.0,hadgem2-es8.5
13.0,2096,0.00022902086,2.0,hadgem2-es8.5
13.0,2097,0.00022902086,2.0,hadgem2-es8.5
13.0,2098,0.00022902086,2.0,hadgem2-es8.5
13.0,2099,0.00022902086,2.0,hadgem2-es8.5
13.0,2100,0.00022902086,2.0,hadgem2-es8.5
14.0,1995,0.0,2.0,hadgem2-es8.5
14.0,1996,0.0,2.0,hadgem2-es8.5
14.0,1997,0.0,2.0,hadgem2-es8.5
14.0,1998,0.0,2.0,hadgem2-es8.5
14.0,1999,0.0,2.0,hadgem2-es8.5
14.0,2000,0.0,2.0,hadgem2-es8.5
14.0,2001,0.0,2.0,hadgem2-es8.5
14.0,2002,0.0,2.0,hadgem2-es8.5
14.0,2003,0.0,2.0,hadgem2-es8.5
14.0,2004,0.0,2.0,hadgem2-es8.5
14.0,2005,0.0,2.0,hadgem2-es8.5
14.0,2006,0.0,2.0,hadgem2-es8.5
14.0,2007,0.0,2.0,hadgem2-es8.5
14.0,2008,0.0,2.0,hadgem2-es8.5
14.0,2009,0.0,2.0,hadgem2-es8.5
14.0,2010,0.0,2.0,hadgem2-es8.5
14.0,2011,0.0,2.0,hadgem2-es8.5
14.0,2012,0.0,2.0,hadgem2-es8.5
14.0,2013,0.0,2.0,hadgem2-es8.5
14.0,2014,0.0,2.0,hadgem2-es8.5
14.0,2015,0.0,2.0,hadgem2-es8.5
14.0,2016,0.0,2.0,hadgem2-es8.5
14.0,2017,0.0,2.0,hadgem2-es8.5
14.0,2018,0.0,2.0,hadgem2-es8.5
14.0,2019,0.0,2.0,hadgem2-es8.5
14.0,2020,0.0,2.0,hadgem2-es8.5
14.0,2021,0.0,2.0,hadgem2-es8.5
14.0,2022,0.0,2.0,hadgem2-es8.5
14.0,2023,0.0,2.0,hadgem2-es8.5
14.0,2024,0.0,2.0,hadgem2-es8.5
14.0,2025,0.0,2.0,hadgem2-es8.5
14.0,2026,0.0,2.0,hadgem2-es8.5
14.0,2027,0.0,2.0,hadgem2-es8.5
14.0,2028,0.0,2.0,hadgem2-es8.5
14.0,2029,0.0,2.0,hadgem2-es8.5
14.0,2030,0.0,2.0,hadgem2-es8.5
14.0,2031,0.0,2.0,hadgem2-es8.5
14.0,2032,0.0,2.0,hadgem2-es8.5
14.0,2033,0.0,2.0,hadgem2-es8.5
14.0,2034,0.0,2.0,hadgem2-es8.5
14.0,2035,0.0,2.0,hadgem2-es8.5
14.0,2036,0.0,2.0,hadgem2-es8.5
14.0,2037,0.0,2.0,hadgem2-es8.5
14.0,2038,0.0,2.0,hadgem2-es8.5
14.0,2039,0.0,2.0,hadgem2-es8.5
14.0,2040,0.0,2.0,hadgem2-es8.5
14.0,2041,0.0,2.0,hadgem2-es8.5
14.0,2042,0.00063219486,2.0,hadgem2-es8.5
14.0,2043,0.0013346572,2.0,hadgem2-es8.5
14.0,2044,0.0013463646,2.0,hadgem2-es8.5
14.0,2045,0.0019200274,2.0,hadgem2-es8.5
14.0,2046,0.0024936849,2.0,hadgem2-es8.5
14.0,2047,0.0037697912,2.0,hadgem2-es8.5
14.0,2048,0.004975653,2.0,hadgem2-es8.5
14.0,2049,0.004975653,2.0,hadgem2-es8.5
14.0,2050,0.004975653,2.0,hadgem2-es8.5
14.0,2051,0.004975653,2.0,hadgem2-es8.5
14.0,2052,0.004975653,2.0,hadgem2-es8.5
14.0,2053,0.004975653,2.0,hadgem2-es8.5
14.0,2054,0.004975653,2.0,hadgem2-es8.5
14.0,2055,0.004975653,2.0,hadgem2-es8.5
14.0,2056,0.004975653,2.0,hadgem2-es8.5
14.0,2057,0.004975653,2.0,hadgem2-es8.5
14.0,2058,0.004975653,2.0,hadgem2-es8.5
14.0,2059,0.004975653,2.0,hadgem2-es8.5
14.0,2060,0.004975653,2.0,hadgem2-es8.5
14.0,2061,0.004975653,2.0,hadgem2-es8.5
14.0,2062,0.004975653,2.0,hadgem2-es8.5
14.0,2063,0.004975653,2.0,hadgem2-es8.5
14.0,2064,0.004975653,2.0,hadgem2-es8.5
14.0,2065,0.004975653,2.0,hadgem2-es8.5
14.0,2066,0.004975653,2.0,hadgem2-es8.5
14.0,2067,0.004975653,2.0,hadgem2-es8.5
14.0,2068,0.004975653,2.0,hadgem2-es8.5
14.0,2069,0.004975653,2.0,hadgem2-es8.5
14.0,2070,0.004975653,2.0,hadgem2-es8.5
14.0,2071,0.004975653,2.0,hadgem2-es8.5
14.0,2072,0.004975653,2.0,hadgem2-es8.5
14.0,2073,0.004975653,2.0,hadgem2-es8.5
14.0,2074,0.004975653,2.0,hadgem2-es8.5
14.0,2075,0.004975653,2.0,hadgem2-es8.5
14.0,2076,0.004975653,2.0,hadgem2-es8.5
14.0,2077,0.004975653,2.0,hadgem2-es8.5
14.0,2078,0.004975653,2.0,hadgem2-es8.5
14.0,2079,0.004975653,2.0,hadgem2-es8.5
14.0,2080,0.004975653,2.0,hadgem2-es8.5
14.0,2081,0.004975653,2.0,hadgem2-es8.5
14.0,2082,0.004975653,2.0,hadgem2-es8.5
14.0,2083,0.004975653,2.0,hadgem2-es8.5
14.0,2084,0.004975653,2.0,hadgem2-es8.5
14.0,2085,0.004975653,2.0,hadgem2-es8.5
14.0,2086,0.004975653,2.0,hadgem2-es8.5
14.0,2087,0.0049990676,2.0,hadgem2-es8.5
14.0,2088,0.005561016,2.0,hadgem2-es8.5
14.0,2089,0.0055727223,2.0,hadgem2-es8.5
14.0,2090,0.0056312582,2.0,hadgem2-es8.5
14.0,2091,0.0056312582,2.0,hadgem2-es8.5
14.0,2092,0.0056312582,2.0,hadgem2-es8.5
14.0,2093,0.0056312582,2.0,hadgem2-es8.5
14.0,2094,0.0077503235,2.0,hadgem2-es8.5
14.0,2095,0.0077503235,2.0,hadgem2-es8.5
14.0,2096,0.009541559,2.0,hadgem2-es8.5
14.0,2097,0.012679133,2.0,hadgem2-es8.5
14.0,2098,0.015781587,2.0,hadgem2-es8.5
14.0,2099,0.019012833,2.0,hadgem2-es8.5
14.0,2100,0.019012833,2.0,hadgem2-es8.5
15.0,1995,0.0,2.0,hadgem2-es8.5
15.0,1996,0.0,2.0,hadgem2-es8.5
15.0,1997,0.0,2.0,hadgem2-es8.5
15.0,1998,0.0,2.0,hadgem2-es8.5
15.0,1999,0.0,2.0,hadgem2-es8.5
15.0,2000,0.0,2.0,hadgem2-es8.5
15.0,2001,0.0,2.0,hadgem2-es8.5
15.0,2002,0.0,2.0,hadgem2-es8.5
15.0,2003,0.0,2.0,hadgem2-es8.5
15.0,2004,0.0,2.0,hadgem2-es8.5
15.0,2005,0.0,2.0,hadgem2-es8.5
15.0,2006,0.0,2.0,hadgem2-es8.5
15.0,2007,0.0,2.0,hadgem2-es8.5
15.0,2008,0.0,2.0,hadgem2-es8.5
15.0,2009,0.0,2.0,hadgem2-es8.5
15.0,2010,0.0,2.0,hadgem2-es8.5
15.0,2011,0.0,2.0,hadgem2-es8.5
15.0,2012,0.0,2.0,hadgem2-es8.5
15.0,2013,0.0,2.0,hadgem2-es8.5
15.0,2014,0.0,2.0,hadgem2-es8.5
15.0,2015,0.0,2.0,hadgem2-es8.5
15.0,2016,0.0,2.0,hadgem2-es8.5
15.0,2017,0.0,2.0,hadgem2-es8.5
15.0,2018,0.0,2.0,hadgem2-es8.5
15.0,2019,0.0,2.0,hadgem2-es8.5
15.0,2020,0.0,2.0,hadgem2-es8.5
15.0,2021,0.0,2.0,hadgem2-es8.5
15.0,2022,0.0,2.0,hadgem2-es8.5
15.0,2023,0.0,2.0,hadgem2-es8.5
15.0,2024,0.0,2.0,hadgem2-es8.5
15.0,2025,0.0,2.0,hadgem2-es8.5
15.0,2026,0.0,2.0,hadgem2-es8.5
15.0,2027,0.0,2.0,hadgem2-es8.5
15.0,2028,0.0,2.0,hadgem2-es8.5
15.0,2029,0.0,2.0,hadgem2-es8.5
15.0,2030,0.0,2.0,hadgem2-es8.5
15.0,2031,0.0,2.0,hadgem2-es8.5
15.0,2032,0.0,2.0,hadgem2-es8.5
15.0,2033,0.0,2.0,hadgem2-es8.5
15.0,2034,0.0,2.0,hadgem2-es8.5
15.0,2035,0.0004221885,2.0,hadgem2-es8.5
15.0,2036,0.0004221885,2.0,hadgem2-es8.5
15.0,2037,0.0004221885,2.0,hadgem2-es8.5
15.0,2038,0.0004221885,2.0,hadgem2-es8.5
15.0,2039,0.0004221885,2.0,hadgem2-es8.5
15.0,2040,0.0004221885,2.0,hadgem2-es8.5
15.0,2041,0.0004221885,2.0,hadgem2-es8.5
15.0,2042,0.0004221885,2.0,hadgem2-es8.5
15.0,2043,0.00043030668,2.0,hadgem2-es8.5
15.0,2044,0.0004546634,2.0,hadgem2-es8.5
15.0,2045,0.0004546634,2.0,hadgem2-es8.5
15.0,2046,0.0004790211,2.0,hadgem2-es8.5
15.0,2047,0.0004790211,2.0,hadgem2-es8.5
15.0,2048,0.00048713942,2.0,hadgem2-es8.5
15.0,2049,0.001290922,2.0,hadgem2-es8.5
15.0,2050,0.0013233975,2.0,hadgem2-es8.5
15.0,2051,0.0017212308,2.0,hadgem2-es8.5
15.0,2052,0.0017212308,2.0,hadgem2-es8.5
15.0,2053,0.0017212308,2.0,hadgem2-es8.5
15.0,2054,0.0017212308,2.0,hadgem2-es8.5
15.0,2055,0.003109578,2.0,hadgem2-es8.5
15.0,2056,0.004368015,2.0,hadgem2-es8.5
15.0,2057,0.0053585344,2.0,hadgem2-es8.5
15.0,2058,0.0053585344,2.0,hadgem2-es8.5
15.0,2059,0.0053585344,2.0,hadgem2-es8.5
15.0,2060,0.0057360632,2.0,hadgem2-es8.5
15.0,2061,0.0057360632,2.0,hadgem2-es8.5
15.0,2062,0.0057360632,2.0,hadgem2-es8.5
15.0,2063,0.0057360632,2.0,hadgem2-es8.5
15.0,2064,0.0057360632,2.0,hadgem2-es8.5
15.0,2065,0.0065966863,2.0,hadgem2-es8.5
15.0,2066,0.0073436303,2.0,hadgem2-es8.5
15.0,2067,0.007404524,2.0,hadgem2-es8.5
15.0,2068,0.007834836,2.0,hadgem2-es8.5
15.0,2069,0.008362558,2.0,hadgem2-es8.5
15.0,2070,0.009255643,2.0,hadgem2-es8.5
15.0,2071,0.010554686,2.0,hadgem2-es8.5
15.0,2072,0.011837487,2.0,hadgem2-es8.5
15.0,2073,0.011837487,2.0,hadgem2-es8.5
15.0,2074,0.013006628,2.0,hadgem2-es8.5
15.0,2075,0.014362491,2.0,hadgem2-es8.5
15.0,2076,0.014865874,2.0,hadgem2-es8.5
15.0,2077,0.01672514,2.0,hadgem2-es8.5
15.0,2078,0.018048543,2.0,hadgem2-es8.5
15.0,2079,0.020216309,2.0,hadgem2-es8.5
15.0,2080,0.022495711,2.0,hadgem2-es8.5
15.0,2081,0.025678348,2.0,hadgem2-es8.5
15.0,2082,0.027813647,2.0,hadgem2-es8.5
15.0,2083,0.032092366,2.0,hadgem2-es8.5
15.0,2084,0.03292863,2.0,hadgem2-es8.5
15.0,2085,0.03347869,2.0,hadgem2-es8.5
15.0,2086,0.036766876,2.0,hadgem2-es8.5
15.0,2087,0.038220175,2.0,hadgem2-es8.5
15.0,2088,0.038674843,2.0,hadgem2-es8.5
15.0,2089,0.039153863,2.0,hadgem2-es8.5
15.0,2090,0.03924317,2.0,hadgem2-es8.5
15.0,2091,0.039689716,2.0,hadgem2-es8.5
15.0,2092,0.039689716,2.0,hadgem2-es8.5
15.0,2093,0.039689716,2.0,hadgem2-es8.5
15.0,2094,0.039697837,2.0,hadgem2-es8.5
15.0,2095,0.03986834,2.0,hadgem2-es8.5
15.0,2096,0.03986834,2.0,hadgem2-es8.5
15.0,2097,0.03986834,2.0,hadgem2-es8.5
15.0,2098,0.03987646,2.0,hadgem2-es8.5
15.0,2099,0.040347364,2.0,hadgem2-es8.5
15.0,2100,0.04098877,2.0,hadgem2-es8.5
16.0,1995,0.0,3.0,hadgem2-es8.5
16.0,1996,0.0,3.0,hadgem2-es8.5
16.0,1997,0.0,3.0,hadgem2-es8.5
16.0,1998,0.0,3.0,hadgem2-es8.5
16.0,1999,0.0,3.0,hadgem2-es8.5
16.0,2000,0.0,3.0,hadgem2-es8.5
16.0,2001,0.0,3.0,hadgem2-es8.5
16.0,2002,0.0,3.0,hadgem2-es8.5
16.0,2003,0.0,3.0,hadgem2-es8.5
16.0,2004,0.0,3.0,hadgem2-es8.5
16.0,2005,0.0,3.0,hadgem2-es8.5
16.0,2006,0.0,3.0,hadgem2-es8.5
16.0,2007,0.0,3.0,hadgem2-es8.5
16.0,2008,0.0,3.0,hadgem2-es8.5
16.0,2009,0.0,3.0,hadgem2-es8.5
16.0,2010,0.0,3.0,hadgem2-es8.5
16.0,2011,0.0,3.0,hadgem2-es8.5
16.0,2012,0.0,3.0,hadgem2-es8.5
16.0,2013,0.0,3.0,hadgem2-es8.5
16.0,2014,0.0,3.0,hadgem2-es8.5
16.0,2015,0.0,3.0,hadgem2-es8.5
16.0,2016,0.0,3.0,hadgem2-es8.5
16.0,2017,0.0,3.0,hadgem2-es8.5
16.0,2018,0.0,3.0,hadgem2-es8.5
16.0,2019,0.0,3.0,hadgem2-es8.5
16.0,2020,0.0,3.0,hadgem2-es8.5
16.0,2021,0.0,3.0,hadgem2-es8.5
16.0,2022,0.0,3.0,hadgem2-es8.5
16.0,2023,0.0,3.0,hadgem2-es8.5
16.0,2024,0.0,3.0,hadgem2-es8.5
16.0,2025,0.0,3.0,hadgem2-es8.5
16.0,2026,0.0,3.0,hadgem2-es8.5
16.0,2027,0.0,3.0,hadgem2-es8.5
16.0,2028,0.0,3.0,hadgem2-es8.5
16.0,2029,0.0,3.0,hadgem2-es8.5
16.0,2030,0.0,3.0,hadgem2-es8.5
16.0,2031,0.0,3.0,hadgem2-es8.5
16.0,2032,0.0,3.0,hadgem2-es8.5
16.0,2033,0.0,3.0,hadgem2-es8.5
16.0,2034,0.0,3.0,hadgem2-es8.5
16.0,2035,0.0,3.0,hadgem2-es8.5
16.0,2036,0.0,3.0,hadgem2-es8.5
16.0,2037,0.0,3.0,hadgem2-es8.5
16.0,2038,0.0,3.0,hadgem2-es8.5
16.0,2039,0.0,3.0,hadgem2-es8.5
16.0,2040,0.0,3.0,hadgem2-es8.5
16.0,2041,0.0,3.0,hadgem2-es8.5
16.0,2042,0.0,3.0,hadgem2-es8.5
16.0,2043,0.0,3.0,hadgem2-es8.5
16.0,2044,0.0,3.0,hadgem2-es8.5
16.0,2045,0.0,3.0,hadgem2-es8.5
16.0,2046,0.0,3.0,hadgem2-es8.5
16.0,2047,0.0,3.0,hadgem2-es8.5
16.0,2048,0.0,3.0,hadgem2-es8.5
16.0,2049,0.0,3.0,hadgem2-es8.5
16.0,2050,0.0,3.0,hadgem2-es8.5
16.0,2051,0.0,3.0,hadgem2-es8.5
16.0,2052,0.0,3.0,hadgem2-es8.5
16.0,2053,0.0,3.0,hadgem2-es8.5
16.0,2054,0.0,3.0,hadgem2-es8.5
16.0,2055,0.0,3.0,hadgem2-es8.5
16.0,2056,0.0,3.0,hadgem2-es8.5
16.0,2057,0.0,3.0,hadgem2-es8.5
16.0,2058,0.0,3.0,hadgem2-es8.5
16.0,2059,0.0,3.0,hadgem2-es8.5
16.0,2060,0.0,3.0,hadgem2-es8.5
16.0,2061,0.0,3.0,hadgem2-es8.5
16.0,2062,0.0,3.0,hadgem2-es8.5
16.0,2063,0.0,3.0,hadgem2-es8.5
16.0,2064,0.0,3.0,hadgem2-es8.5
16.0,2065,0.0,3.0,hadgem2-es8.5
16.0,2066,0.0,3.0,hadgem2-es8.5
16.0,2067,0.0,3.0,hadgem2-es8.5
16.0,2068,0.0,3.0,hadgem2-es8.5
16.0,2069,0.0,3.0,hadgem2-es8.5
16.0,2070,0.0,3.0,hadgem2-es8.5
16.0,2071,0.0,3.0,hadgem2-es8.5
16.0,2072,0.0,3.0,hadgem2-es8.5
16.0,2073,0.0,3.0,hadgem2-es8.5
16.0,2074,0.0,3.0,hadgem2-es8.5
16.0,2075,0.0,3.0,hadgem2-es8.5
16.0,2076,0.0,3.0,hadgem2-es8.5
16.0,2077,0.0,3.0,hadgem2-es8.5
16.0,2078,0.0,3.0,hadgem2-es8.5
16.0,2079,0.0,3.0,hadgem2-es8.5
16.0,2080,0.0,3.0,hadgem2-es8.5
16.0,2081,0.0,3.0,hadgem2-es8.5
16.0,2082,0.0,3.0,hadgem2-es8.5
16.0,2083,0.0,3.0,hadgem2-es8.5
16.0,2084,0.0,3.0,hadgem2-es8.5
16.0,2085,0.0,3.0,hadgem2-es8.5
16.0,2086,0.0,3.0,hadgem2-es8.5
16.0,2087,0.0,3.0,hadgem2-es8.5
16.0,2088,0.0,3.0,hadgem2-es8.5
16.0,2089,0.0,3.0,hadgem2-es8.5
16.0,2090,0.0,3.0,hadgem2-es8.5
16.0,2091,0.0,3.0,hadgem2-es8.5
16.0,2092,0.0,3.0,hadgem2-es8.5
16.0,2093,0.0,3.0,hadgem2-es8.5
16.0,2094,0.0,3.0,hadgem2-es8.5
16.0,2095,0.0,3.0,hadgem2-es8.5
16.0,2096,0.0,3.0,hadgem2-es8.5
16.0,2097,0.0,3.0,hadgem2-es8.5
16.0,2098,0.0,3.0,hadgem2-es8.5
16.0,2099,0.0,3.0,hadgem2-es8.5
16.0,2100,0.0,3.0,hadgem2-es8.5
