sectors,year,thermal_forcing,regions,aogcm
4.0,2091,3.0143747,1.0,miroc-esm-chem_rcp8.5
4.0,2092,3.0629086,1.0,miroc-esm-chem_rcp8.5
4.0,2093,3.0750375,1.0,miroc-esm-chem_rcp8.5
4.0,2094,3.05122,1.0,miroc-esm-chem_rcp8.5
4.0,2095,3.0736685,1.0,miroc-esm-chem_rcp8.5
4.0,2096,3.0914142,1.0,miroc-esm-chem_rcp8.5
4.0,2097,3.0941873,1.0,miroc-esm-chem_rcp8.5
4.0,2098,3.0922341,1.0,miroc-esm-chem_rcp8.5
4.0,2099,3.0975854,1.0,miroc-esm-chem_rcp8.5
4.0,2100,3.0972986,1.0,miroc-esm-chem_rcp8.5
5.0,1995,0.7685561,1.0,miroc-esm-chem_rcp8.5
5.0,1996,0.72010094,1.0,miroc-esm-chem_rcp8.5
5.0,1997,0.6984718,1.0,miroc-esm-chem_rcp8.5
5.0,1998,0.7042586,1.0,miroc-esm-chem_rcp8.5
5.0,1999,0.763215,1.0,miroc-esm-chem_rcp8.5
5.0,2000,0.8205668,1.0,miroc-esm-chem_rcp8.5
5.0,2001,0.8413664,1.0,miroc-esm-chem_rcp8.5
5.0,2002,0.8614001,1.0,miroc-esm-chem_rcp8.5
5.0,2003,0.8062862,1.0,miroc-esm-chem_rcp8.5
5.0,2004,0.77410424,1.0,miroc-esm-chem_rcp8.5
5.0,2005,0.7761248,1.0,miroc-esm-chem_rcp8.5
5.0,2006,0.7581757,1.0,miroc-esm-chem_rcp8.5
5.0,2007,0.7771552,1.0,miroc-esm-chem_rcp8.5
5.0,2008,0.7973896,1.0,miroc-esm-chem_rcp8.5
5.0,2009,0.84440345,1.0,miroc-esm-chem_rcp8.5
5.0,2010,0.90228224,1.0,miroc-esm-chem_rcp8.5
5.0,2011,0.927202,1.0,miroc-esm-chem_rcp8.5
5.0,2012,0.94011873,1.0,miroc-esm-chem_rcp8.5
5.0,2013,0.9813687,1.0,miroc-esm-chem_rcp8.5
5.0,2014,0.96469295,1.0,miroc-esm-chem_rcp8.5
5.0,2015,0.95740885,1.0,miroc-esm-chem_rcp8.5
5.0,2016,0.9449387,1.0,miroc-esm-chem_rcp8.5
5.0,2017,0.95902574,1.0,miroc-esm-chem_rcp8.5
5.0,2018,0.9242856,1.0,miroc-esm-chem_rcp8.5
5.0,2019,0.88449293,1.0,miroc-esm-chem_rcp8.5
5.0,2020,0.90159786,1.0,miroc-esm-chem_rcp8.5
5.0,2021,0.9829757,1.0,miroc-esm-chem_rcp8.5
5.0,2022,0.976649,1.0,miroc-esm-chem_rcp8.5
5.0,2023,0.92534274,1.0,miroc-esm-chem_rcp8.5
5.0,2024,0.85739976,1.0,miroc-esm-chem_rcp8.5
5.0,2025,0.8372522,1.0,miroc-esm-chem_rcp8.5
5.0,2026,0.81797886,1.0,miroc-esm-chem_rcp8.5
5.0,2027,0.8310823,1.0,miroc-esm-chem_rcp8.5
5.0,2028,0.90833163,1.0,miroc-esm-chem_rcp8.5
5.0,2029,0.9582275,1.0,miroc-esm-chem_rcp8.5
5.0,2030,0.9673287,1.0,miroc-esm-chem_rcp8.5
5.0,2031,0.9837545,1.0,miroc-esm-chem_rcp8.5
5.0,2032,0.9619616,1.0,miroc-esm-chem_rcp8.5
5.0,2033,0.90584,1.0,miroc-esm-chem_rcp8.5
5.0,2034,0.85398036,1.0,miroc-esm-chem_rcp8.5
5.0,2035,0.87952524,1.0,miroc-esm-chem_rcp8.5
5.0,2036,0.8944528,1.0,miroc-esm-chem_rcp8.5
5.0,2037,0.78443056,1.0,miroc-esm-chem_rcp8.5
5.0,2038,0.7437312,1.0,miroc-esm-chem_rcp8.5
5.0,2039,0.84532773,1.0,miroc-esm-chem_rcp8.5
5.0,2040,0.89451116,1.0,miroc-esm-chem_rcp8.5
5.0,2041,0.852846,1.0,miroc-esm-chem_rcp8.5
5.0,2042,0.85753024,1.0,miroc-esm-chem_rcp8.5
5.0,2043,0.8953202,1.0,miroc-esm-chem_rcp8.5
5.0,2044,0.920339,1.0,miroc-esm-chem_rcp8.5
5.0,2045,0.9168682,1.0,miroc-esm-chem_rcp8.5
5.0,2046,0.9195109,1.0,miroc-esm-chem_rcp8.5
5.0,2047,0.9804688,1.0,miroc-esm-chem_rcp8.5
5.0,2048,1.0249116,1.0,miroc-esm-chem_rcp8.5
5.0,2049,0.99297756,1.0,miroc-esm-chem_rcp8.5
5.0,2050,0.9189585,1.0,miroc-esm-chem_rcp8.5
5.0,2051,0.89746237,1.0,miroc-esm-chem_rcp8.5
5.0,2052,0.844139,1.0,miroc-esm-chem_rcp8.5
5.0,2053,0.8575141,1.0,miroc-esm-chem_rcp8.5
5.0,2054,0.86901575,1.0,miroc-esm-chem_rcp8.5
5.0,2055,0.89798975,1.0,miroc-esm-chem_rcp8.5
5.0,2056,0.86471146,1.0,miroc-esm-chem_rcp8.5
5.0,2057,0.8122058,1.0,miroc-esm-chem_rcp8.5
5.0,2058,0.8184222,1.0,miroc-esm-chem_rcp8.5
5.0,2059,0.9079043,1.0,miroc-esm-chem_rcp8.5
5.0,2060,0.9681752,1.0,miroc-esm-chem_rcp8.5
5.0,2061,0.90451205,1.0,miroc-esm-chem_rcp8.5
5.0,2062,0.87070084,1.0,miroc-esm-chem_rcp8.5
5.0,2063,0.8110831,1.0,miroc-esm-chem_rcp8.5
5.0,2064,0.82027173,1.0,miroc-esm-chem_rcp8.5
5.0,2065,0.7984348,1.0,miroc-esm-chem_rcp8.5
5.0,2066,0.836863,1.0,miroc-esm-chem_rcp8.5
5.0,2067,0.87981457,1.0,miroc-esm-chem_rcp8.5
5.0,2068,0.8710545,1.0,miroc-esm-chem_rcp8.5
5.0,2069,0.8487488,1.0,miroc-esm-chem_rcp8.5
5.0,2070,0.778968,1.0,miroc-esm-chem_rcp8.5
5.0,2071,0.8469862,1.0,miroc-esm-chem_rcp8.5
5.0,2072,0.8557465,1.0,miroc-esm-chem_rcp8.5
5.0,2073,0.85640275,1.0,miroc-esm-chem_rcp8.5
5.0,2074,0.8573536,1.0,miroc-esm-chem_rcp8.5
5.0,2075,0.86518735,1.0,miroc-esm-chem_rcp8.5
5.0,2076,0.7930299,1.0,miroc-esm-chem_rcp8.5
5.0,2077,0.791223,1.0,miroc-esm-chem_rcp8.5
5.0,2078,0.7203483,1.0,miroc-esm-chem_rcp8.5
5.0,2079,0.7101374,1.0,miroc-esm-chem_rcp8.5
5.0,2080,0.75226593,1.0,miroc-esm-chem_rcp8.5
5.0,2081,0.7885897,1.0,miroc-esm-chem_rcp8.5
5.0,2082,0.8087987,1.0,miroc-esm-chem_rcp8.5
5.0,2083,0.7846997,1.0,miroc-esm-chem_rcp8.5
5.0,2084,0.8304828,1.0,miroc-esm-chem_rcp8.5
5.0,2085,0.7973248,1.0,miroc-esm-chem_rcp8.5
5.0,2086,0.8192014,1.0,miroc-esm-chem_rcp8.5
5.0,2087,0.94545954,1.0,miroc-esm-chem_rcp8.5
5.0,2088,0.9531395,1.0,miroc-esm-chem_rcp8.5
5.0,2089,0.93969536,1.0,miroc-esm-chem_rcp8.5
5.0,2090,0.9228498,1.0,miroc-esm-chem_rcp8.5
5.0,2091,0.9903316,1.0,miroc-esm-chem_rcp8.5
5.0,2092,1.0398597,1.0,miroc-esm-chem_rcp8.5
5.0,2093,0.9762815,1.0,miroc-esm-chem_rcp8.5
5.0,2094,0.8594639,1.0,miroc-esm-chem_rcp8.5
5.0,2095,0.9876019,1.0,miroc-esm-chem_rcp8.5
5.0,2096,1.1140141,1.0,miroc-esm-chem_rcp8.5
5.0,2097,1.0725613,1.0,miroc-esm-chem_rcp8.5
5.0,2098,1.067563,1.0,miroc-esm-chem_rcp8.5
5.0,2099,1.0068606,1.0,miroc-esm-chem_rcp8.5
5.0,2100,0.939671,1.0,miroc-esm-chem_rcp8.5
6.0,1995,1.0478574,2.0,miroc-esm-chem_rcp8.5
6.0,1996,0.97844696,2.0,miroc-esm-chem_rcp8.5
6.0,1997,0.94164604,2.0,miroc-esm-chem_rcp8.5
6.0,1998,0.9731836,2.0,miroc-esm-chem_rcp8.5
6.0,1999,1.0137573,2.0,miroc-esm-chem_rcp8.5
6.0,2000,1.078713,2.0,miroc-esm-chem_rcp8.5
6.0,2001,0.9945025,2.0,miroc-esm-chem_rcp8.5
6.0,2002,1.040101,2.0,miroc-esm-chem_rcp8.5
6.0,2003,1.0344611,2.0,miroc-esm-chem_rcp8.5
6.0,2004,1.0408161,2.0,miroc-esm-chem_rcp8.5
6.0,2005,1.0802248,2.0,miroc-esm-chem_rcp8.5
6.0,2006,1.0436969,2.0,miroc-esm-chem_rcp8.5
6.0,2007,1.0095556,2.0,miroc-esm-chem_rcp8.5
6.0,2008,1.043916,2.0,miroc-esm-chem_rcp8.5
6.0,2009,1.020451,2.0,miroc-esm-chem_rcp8.5
6.0,2010,0.9906821,2.0,miroc-esm-chem_rcp8.5
6.0,2011,1.0418472,2.0,miroc-esm-chem_rcp8.5
6.0,2012,1.1338816,2.0,miroc-esm-chem_rcp8.5
6.0,2013,1.0966536,2.0,miroc-esm-chem_rcp8.5
6.0,2014,1.1231253,2.0,miroc-esm-chem_rcp8.5
6.0,2015,1.0834477,2.0,miroc-esm-chem_rcp8.5
6.0,2016,1.0523081,2.0,miroc-esm-chem_rcp8.5
6.0,2017,1.0377597,2.0,miroc-esm-chem_rcp8.5
6.0,2018,1.0688705,2.0,miroc-esm-chem_rcp8.5
6.0,2019,1.0938395,2.0,miroc-esm-chem_rcp8.5
6.0,2020,1.1542894,2.0,miroc-esm-chem_rcp8.5
6.0,2021,1.2046274,2.0,miroc-esm-chem_rcp8.5
6.0,2022,1.1892552,2.0,miroc-esm-chem_rcp8.5
6.0,2023,1.1659448,2.0,miroc-esm-chem_rcp8.5
6.0,2024,1.1654435,2.0,miroc-esm-chem_rcp8.5
6.0,2025,1.1663637,2.0,miroc-esm-chem_rcp8.5
6.0,2026,1.1816311,2.0,miroc-esm-chem_rcp8.5
6.0,2027,1.2455999,2.0,miroc-esm-chem_rcp8.5
6.0,2028,1.1923964,2.0,miroc-esm-chem_rcp8.5
6.0,2029,1.1016947,2.0,miroc-esm-chem_rcp8.5
6.0,2030,1.1751636,2.0,miroc-esm-chem_rcp8.5
6.0,2031,1.1246158,2.0,miroc-esm-chem_rcp8.5
6.0,2032,1.2115139,2.0,miroc-esm-chem_rcp8.5
6.0,2033,1.0977412,2.0,miroc-esm-chem_rcp8.5
6.0,2034,1.0747136,2.0,miroc-esm-chem_rcp8.5
6.0,2035,1.1505249,2.0,miroc-esm-chem_rcp8.5
6.0,2036,1.1189817,2.0,miroc-esm-chem_rcp8.5
6.0,2037,1.1894523,2.0,miroc-esm-chem_rcp8.5
6.0,2038,1.1842806,2.0,miroc-esm-chem_rcp8.5
6.0,2039,1.1856058,2.0,miroc-esm-chem_rcp8.5
6.0,2040,1.1608692,2.0,miroc-esm-chem_rcp8.5
6.0,2041,1.145702,2.0,miroc-esm-chem_rcp8.5
6.0,2042,1.1577,2.0,miroc-esm-chem_rcp8.5
6.0,2043,1.1969988,2.0,miroc-esm-chem_rcp8.5
6.0,2044,1.2911607,2.0,miroc-esm-chem_rcp8.5
6.0,2045,1.1865243,2.0,miroc-esm-chem_rcp8.5
6.0,2046,1.2550657,2.0,miroc-esm-chem_rcp8.5
6.0,2047,1.2288122,2.0,miroc-esm-chem_rcp8.5
6.0,2048,1.2224228,2.0,miroc-esm-chem_rcp8.5
6.0,2049,1.2484572,2.0,miroc-esm-chem_rcp8.5
6.0,2050,1.2820404,2.0,miroc-esm-chem_rcp8.5
6.0,2051,1.3612307,2.0,miroc-esm-chem_rcp8.5
6.0,2052,1.2569352,2.0,miroc-esm-chem_rcp8.5
6.0,2053,1.2441692,2.0,miroc-esm-chem_rcp8.5
6.0,2054,1.2534074,2.0,miroc-esm-chem_rcp8.5
6.0,2055,1.2560204,2.0,miroc-esm-chem_rcp8.5
6.0,2056,1.258762,2.0,miroc-esm-chem_rcp8.5
6.0,2057,1.247731,2.0,miroc-esm-chem_rcp8.5
6.0,2058,1.2682387,2.0,miroc-esm-chem_rcp8.5
6.0,2059,1.3021003,2.0,miroc-esm-chem_rcp8.5
6.0,2060,1.3570561,2.0,miroc-esm-chem_rcp8.5
6.0,2061,1.3295006,2.0,miroc-esm-chem_rcp8.5
6.0,2062,1.3885403,2.0,miroc-esm-chem_rcp8.5
6.0,2063,1.3834416,2.0,miroc-esm-chem_rcp8.5
6.0,2064,1.3046277,2.0,miroc-esm-chem_rcp8.5
6.0,2065,1.3194115,2.0,miroc-esm-chem_rcp8.5
6.0,2066,1.3802955,2.0,miroc-esm-chem_rcp8.5
6.0,2067,1.4489603,2.0,miroc-esm-chem_rcp8.5
6.0,2068,1.5278746,2.0,miroc-esm-chem_rcp8.5
6.0,2069,1.4835497,2.0,miroc-esm-chem_rcp8.5
6.0,2070,1.460412,2.0,miroc-esm-chem_rcp8.5
6.0,2071,1.4281229,2.0,miroc-esm-chem_rcp8.5
6.0,2072,1.3729724,2.0,miroc-esm-chem_rcp8.5
6.0,2073,1.3875101,2.0,miroc-esm-chem_rcp8.5
6.0,2074,1.4129243,2.0,miroc-esm-chem_rcp8.5
6.0,2075,1.4998974,2.0,miroc-esm-chem_rcp8.5
6.0,2076,1.4420347,2.0,miroc-esm-chem_rcp8.5
6.0,2077,1.4944323,2.0,miroc-esm-chem_rcp8.5
6.0,2078,1.5486484,2.0,miroc-esm-chem_rcp8.5
6.0,2079,1.5305808,2.0,miroc-esm-chem_rcp8.5
6.0,2080,1.5227906,2.0,miroc-esm-chem_rcp8.5
6.0,2081,1.5226393,2.0,miroc-esm-chem_rcp8.5
6.0,2082,1.5395652,2.0,miroc-esm-chem_rcp8.5
6.0,2083,1.58726,2.0,miroc-esm-chem_rcp8.5
6.0,2084,1.604846,2.0,miroc-esm-chem_rcp8.5
6.0,2085,1.5655259,2.0,miroc-esm-chem_rcp8.5
6.0,2086,1.5511035,2.0,miroc-esm-chem_rcp8.5
6.0,2087,1.6064271,2.0,miroc-esm-chem_rcp8.5
6.0,2088,1.6386598,2.0,miroc-esm-chem_rcp8.5
6.0,2089,1.687332,2.0,miroc-esm-chem_rcp8.5
6.0,2090,1.6710469,2.0,miroc-esm-chem_rcp8.5
6.0,2091,1.6371329,2.0,miroc-esm-chem_rcp8.5
6.0,2092,1.6618905,2.0,miroc-esm-chem_rcp8.5
6.0,2093,1.7034001,2.0,miroc-esm-chem_rcp8.5
6.0,2094,1.7280834,2.0,miroc-esm-chem_rcp8.5
6.0,2095,1.7827611,2.0,miroc-esm-chem_rcp8.5
6.0,2096,1.7587745,2.0,miroc-esm-chem_rcp8.5
6.0,2097,1.7765379,2.0,miroc-esm-chem_rcp8.5
6.0,2098,1.9332591,2.0,miroc-esm-chem_rcp8.5
6.0,2099,1.9379016,2.0,miroc-esm-chem_rcp8.5
6.0,2100,1.9096962,2.0,miroc-esm-chem_rcp8.5
7.0,1995,2.2299864,2.0,miroc-esm-chem_rcp8.5
7.0,1996,2.2524285,2.0,miroc-esm-chem_rcp8.5
7.0,1997,2.2231832,2.0,miroc-esm-chem_rcp8.5
7.0,1998,2.2252977,2.0,miroc-esm-chem_rcp8.5
7.0,1999,2.2450216,2.0,miroc-esm-chem_rcp8.5
7.0,2000,2.2818456,2.0,miroc-esm-chem_rcp8.5
7.0,2001,2.289331,2.0,miroc-esm-chem_rcp8.5
7.0,2002,2.3096223,2.0,miroc-esm-chem_rcp8.5
7.0,2003,2.3090374,2.0,miroc-esm-chem_rcp8.5
7.0,2004,2.3453505,2.0,miroc-esm-chem_rcp8.5
7.0,2005,2.3452415,2.0,miroc-esm-chem_rcp8.5
7.0,2006,2.3281596,2.0,miroc-esm-chem_rcp8.5
7.0,2007,2.2971184,2.0,miroc-esm-chem_rcp8.5
7.0,2008,2.3364253,2.0,miroc-esm-chem_rcp8.5
7.0,2009,2.2643807,2.0,miroc-esm-chem_rcp8.5
7.0,2010,2.226492,2.0,miroc-esm-chem_rcp8.5
7.0,2011,2.22401,2.0,miroc-esm-chem_rcp8.5
7.0,2012,2.21017,2.0,miroc-esm-chem_rcp8.5
7.0,2013,2.2164965,2.0,miroc-esm-chem_rcp8.5
7.0,2014,2.2346058,2.0,miroc-esm-chem_rcp8.5
7.0,2015,2.245571,2.0,miroc-esm-chem_rcp8.5
7.0,2016,2.247295,2.0,miroc-esm-chem_rcp8.5
7.0,2017,2.2773623,2.0,miroc-esm-chem_rcp8.5
7.0,2018,2.3304725,2.0,miroc-esm-chem_rcp8.5
7.0,2019,2.3322222,2.0,miroc-esm-chem_rcp8.5
7.0,2020,2.3456032,2.0,miroc-esm-chem_rcp8.5
7.0,2021,2.3296492,2.0,miroc-esm-chem_rcp8.5
7.0,2022,2.335902,2.0,miroc-esm-chem_rcp8.5
7.0,2023,2.3127136,2.0,miroc-esm-chem_rcp8.5
7.0,2024,2.3147764,2.0,miroc-esm-chem_rcp8.5
7.0,2025,2.2931373,2.0,miroc-esm-chem_rcp8.5
7.0,2026,2.289955,2.0,miroc-esm-chem_rcp8.5
7.0,2027,2.2688746,2.0,miroc-esm-chem_rcp8.5
7.0,2028,2.25045,2.0,miroc-esm-chem_rcp8.5
7.0,2029,2.2485273,2.0,miroc-esm-chem_rcp8.5
7.0,2030,2.2877133,2.0,miroc-esm-chem_rcp8.5
7.0,2031,2.2951784,2.0,miroc-esm-chem_rcp8.5
7.0,2032,2.276771,2.0,miroc-esm-chem_rcp8.5
7.0,2033,2.2632895,2.0,miroc-esm-chem_rcp8.5
7.0,2034,2.2753828,2.0,miroc-esm-chem_rcp8.5
7.0,2035,2.3069603,2.0,miroc-esm-chem_rcp8.5
7.0,2036,2.3469043,2.0,miroc-esm-chem_rcp8.5
7.0,2037,2.3469172,2.0,miroc-esm-chem_rcp8.5
7.0,2038,2.3511655,2.0,miroc-esm-chem_rcp8.5
7.0,2039,2.345148,2.0,miroc-esm-chem_rcp8.5
7.0,2040,2.362508,2.0,miroc-esm-chem_rcp8.5
7.0,2041,2.3437257,2.0,miroc-esm-chem_rcp8.5
7.0,2042,2.3490117,2.0,miroc-esm-chem_rcp8.5
7.0,2043,2.3709216,2.0,miroc-esm-chem_rcp8.5
7.0,2044,2.3733988,2.0,miroc-esm-chem_rcp8.5
7.0,2045,2.3754845,2.0,miroc-esm-chem_rcp8.5
7.0,2046,2.359993,2.0,miroc-esm-chem_rcp8.5
7.0,2047,2.3503122,2.0,miroc-esm-chem_rcp8.5
7.0,2048,2.4464335,2.0,miroc-esm-chem_rcp8.5
7.0,2049,2.4331849,2.0,miroc-esm-chem_rcp8.5
7.0,2050,2.3860004,2.0,miroc-esm-chem_rcp8.5
7.0,2051,2.3575108,2.0,miroc-esm-chem_rcp8.5
7.0,2052,2.3655026,2.0,miroc-esm-chem_rcp8.5
7.0,2053,2.3370702,2.0,miroc-esm-chem_rcp8.5
7.0,2054,2.3362157,2.0,miroc-esm-chem_rcp8.5
7.0,2055,2.3481045,2.0,miroc-esm-chem_rcp8.5
7.0,2056,2.4077106,2.0,miroc-esm-chem_rcp8.5
7.0,2057,2.4219627,2.0,miroc-esm-chem_rcp8.5
7.0,2058,2.4279835,2.0,miroc-esm-chem_rcp8.5
7.0,2059,2.4899907,2.0,miroc-esm-chem_rcp8.5
7.0,2060,2.4948547,2.0,miroc-esm-chem_rcp8.5
7.0,2061,2.473014,2.0,miroc-esm-chem_rcp8.5
7.0,2062,2.475146,2.0,miroc-esm-chem_rcp8.5
7.0,2063,2.4847593,2.0,miroc-esm-chem_rcp8.5
7.0,2064,2.4795928,2.0,miroc-esm-chem_rcp8.5
7.0,2065,2.513007,2.0,miroc-esm-chem_rcp8.5
7.0,2066,2.5079043,2.0,miroc-esm-chem_rcp8.5
7.0,2067,2.4434435,2.0,miroc-esm-chem_rcp8.5
7.0,2068,2.4434361,2.0,miroc-esm-chem_rcp8.5
7.0,2069,2.473494,2.0,miroc-esm-chem_rcp8.5
7.0,2070,2.4745116,2.0,miroc-esm-chem_rcp8.5
7.0,2071,2.496003,2.0,miroc-esm-chem_rcp8.5
7.0,2072,2.506553,2.0,miroc-esm-chem_rcp8.5
7.0,2073,2.5615857,2.0,miroc-esm-chem_rcp8.5
7.0,2074,2.5629573,2.0,miroc-esm-chem_rcp8.5
7.0,2075,2.572658,2.0,miroc-esm-chem_rcp8.5
7.0,2076,2.5610392,2.0,miroc-esm-chem_rcp8.5
7.0,2077,2.5928469,2.0,miroc-esm-chem_rcp8.5
7.0,2078,2.6055598,2.0,miroc-esm-chem_rcp8.5
7.0,2079,2.6320477,2.0,miroc-esm-chem_rcp8.5
7.0,2080,2.6179872,2.0,miroc-esm-chem_rcp8.5
7.0,2081,2.6386344,2.0,miroc-esm-chem_rcp8.5
7.0,2082,2.6887226,2.0,miroc-esm-chem_rcp8.5
7.0,2083,2.6649263,2.0,miroc-esm-chem_rcp8.5
7.0,2084,2.6818433,2.0,miroc-esm-chem_rcp8.5
7.0,2085,2.7065125,2.0,miroc-esm-chem_rcp8.5
7.0,2086,2.7109277,2.0,miroc-esm-chem_rcp8.5
7.0,2087,2.7572994,2.0,miroc-esm-chem_rcp8.5
7.0,2088,2.7613373,2.0,miroc-esm-chem_rcp8.5
7.0,2089,2.8044622,2.0,miroc-esm-chem_rcp8.5
7.0,2090,2.7952344,2.0,miroc-esm-chem_rcp8.5
7.0,2091,2.7406442,2.0,miroc-esm-chem_rcp8.5
7.0,2092,2.7532995,2.0,miroc-esm-chem_rcp8.5
7.0,2093,2.806896,2.0,miroc-esm-chem_rcp8.5
7.0,2094,2.846206,2.0,miroc-esm-chem_rcp8.5
7.0,2095,2.852914,2.0,miroc-esm-chem_rcp8.5
7.0,2096,2.893182,2.0,miroc-esm-chem_rcp8.5
7.0,2097,2.9434724,2.0,miroc-esm-chem_rcp8.5
7.0,2098,2.886718,2.0,miroc-esm-chem_rcp8.5
7.0,2099,2.8579726,2.0,miroc-esm-chem_rcp8.5
7.0,2100,2.8506184,2.0,miroc-esm-chem_rcp8.5
8.0,1995,2.0765402,2.0,miroc-esm-chem_rcp8.5
8.0,1996,2.0816913,2.0,miroc-esm-chem_rcp8.5
8.0,1997,2.0608206,2.0,miroc-esm-chem_rcp8.5
8.0,1998,2.0304306,2.0,miroc-esm-chem_rcp8.5
8.0,1999,2.0608876,2.0,miroc-esm-chem_rcp8.5
8.0,2000,2.0792196,2.0,miroc-esm-chem_rcp8.5
8.0,2001,2.0770266,2.0,miroc-esm-chem_rcp8.5
8.0,2002,2.1134217,2.0,miroc-esm-chem_rcp8.5
8.0,2003,2.0673597,2.0,miroc-esm-chem_rcp8.5
8.0,2004,2.0799546,2.0,miroc-esm-chem_rcp8.5
8.0,2005,2.0544872,2.0,miroc-esm-chem_rcp8.5
8.0,2006,2.0359626,2.0,miroc-esm-chem_rcp8.5
8.0,2007,2.0608072,2.0,miroc-esm-chem_rcp8.5
8.0,2008,2.0881143,2.0,miroc-esm-chem_rcp8.5
8.0,2009,2.0688071,2.0,miroc-esm-chem_rcp8.5
8.0,2010,2.0924456,2.0,miroc-esm-chem_rcp8.5
8.0,2011,2.0930429,2.0,miroc-esm-chem_rcp8.5
8.0,2012,2.107926,2.0,miroc-esm-chem_rcp8.5
8.0,2013,2.0972826,2.0,miroc-esm-chem_rcp8.5
8.0,2014,2.1428862,2.0,miroc-esm-chem_rcp8.5
8.0,2015,2.1689656,2.0,miroc-esm-chem_rcp8.5
8.0,2016,2.142326,2.0,miroc-esm-chem_rcp8.5
8.0,2017,2.1436865,2.0,miroc-esm-chem_rcp8.5
8.0,2018,2.182271,2.0,miroc-esm-chem_rcp8.5
8.0,2019,2.1714766,2.0,miroc-esm-chem_rcp8.5
8.0,2020,2.1918569,2.0,miroc-esm-chem_rcp8.5
8.0,2021,2.179146,2.0,miroc-esm-chem_rcp8.5
8.0,2022,2.1791615,2.0,miroc-esm-chem_rcp8.5
8.0,2023,2.1940954,2.0,miroc-esm-chem_rcp8.5
8.0,2024,2.2146232,2.0,miroc-esm-chem_rcp8.5
8.0,2025,2.19008,2.0,miroc-esm-chem_rcp8.5
8.0,2026,2.2286189,2.0,miroc-esm-chem_rcp8.5
8.0,2027,2.2291193,2.0,miroc-esm-chem_rcp8.5
8.0,2028,2.2343364,2.0,miroc-esm-chem_rcp8.5
8.0,2029,2.2582715,2.0,miroc-esm-chem_rcp8.5
8.0,2030,2.2765207,2.0,miroc-esm-chem_rcp8.5
8.0,2031,2.3063464,2.0,miroc-esm-chem_rcp8.5
8.0,2032,2.3750873,2.0,miroc-esm-chem_rcp8.5
8.0,2033,2.3350096,2.0,miroc-esm-chem_rcp8.5
8.0,2034,2.3143551,2.0,miroc-esm-chem_rcp8.5
8.0,2035,2.351403,2.0,miroc-esm-chem_rcp8.5
8.0,2036,2.3317733,2.0,miroc-esm-chem_rcp8.5
8.0,2037,2.3856583,2.0,miroc-esm-chem_rcp8.5
8.0,2038,2.364529,2.0,miroc-esm-chem_rcp8.5
8.0,2039,2.3219597,2.0,miroc-esm-chem_rcp8.5
8.0,2040,2.3436744,2.0,miroc-esm-chem_rcp8.5
8.0,2041,2.3596408,2.0,miroc-esm-chem_rcp8.5
8.0,2042,2.352202,2.0,miroc-esm-chem_rcp8.5
8.0,2043,2.3906856,2.0,miroc-esm-chem_rcp8.5
8.0,2044,2.4191077,2.0,miroc-esm-chem_rcp8.5
8.0,2045,2.3843102,2.0,miroc-esm-chem_rcp8.5
8.0,2046,2.4278193,2.0,miroc-esm-chem_rcp8.5
8.0,2047,2.4065225,2.0,miroc-esm-chem_rcp8.5
8.0,2048,2.4403534,2.0,miroc-esm-chem_rcp8.5
8.0,2049,2.4843755,2.0,miroc-esm-chem_rcp8.5
8.0,2050,2.5039167,2.0,miroc-esm-chem_rcp8.5
8.0,2051,2.5530293,2.0,miroc-esm-chem_rcp8.5
8.0,2052,2.5109973,2.0,miroc-esm-chem_rcp8.5
8.0,2053,2.5120509,2.0,miroc-esm-chem_rcp8.5
8.0,2054,2.514182,2.0,miroc-esm-chem_rcp8.5
8.0,2055,2.5138748,2.0,miroc-esm-chem_rcp8.5
8.0,2056,2.5228274,2.0,miroc-esm-chem_rcp8.5
8.0,2057,2.5395758,2.0,miroc-esm-chem_rcp8.5
8.0,2058,2.5794673,2.0,miroc-esm-chem_rcp8.5
8.0,2059,2.5718763,2.0,miroc-esm-chem_rcp8.5
8.0,2060,2.590442,2.0,miroc-esm-chem_rcp8.5
8.0,2061,2.6218386,2.0,miroc-esm-chem_rcp8.5
8.0,2062,2.6409872,2.0,miroc-esm-chem_rcp8.5
8.0,2063,2.617601,2.0,miroc-esm-chem_rcp8.5
8.0,2064,2.6123002,2.0,miroc-esm-chem_rcp8.5
8.0,2065,2.60914,2.0,miroc-esm-chem_rcp8.5
8.0,2066,2.5788696,2.0,miroc-esm-chem_rcp8.5
8.0,2067,2.6025293,2.0,miroc-esm-chem_rcp8.5
8.0,2068,2.6207433,2.0,miroc-esm-chem_rcp8.5
8.0,2069,2.6857526,2.0,miroc-esm-chem_rcp8.5
8.0,2070,2.7268555,2.0,miroc-esm-chem_rcp8.5
8.0,2071,2.682683,2.0,miroc-esm-chem_rcp8.5
8.0,2072,2.6580646,2.0,miroc-esm-chem_rcp8.5
8.0,2073,2.629199,2.0,miroc-esm-chem_rcp8.5
8.0,2074,2.6879697,2.0,miroc-esm-chem_rcp8.5
8.0,2075,2.7195086,2.0,miroc-esm-chem_rcp8.5
8.0,2076,2.7412653,2.0,miroc-esm-chem_rcp8.5
8.0,2077,2.726209,2.0,miroc-esm-chem_rcp8.5
8.0,2078,2.7496655,2.0,miroc-esm-chem_rcp8.5
8.0,2079,2.8360155,2.0,miroc-esm-chem_rcp8.5
