sectors,year,salinity,regions,aogcm
4.0,2082,34.356636,1.0,cnrm-cm6-1_ssp585
4.0,2083,34.36242,1.0,cnrm-cm6-1_ssp585
4.0,2084,34.354828,1.0,cnrm-cm6-1_ssp585
4.0,2085,34.33879,1.0,cnrm-cm6-1_ssp585
4.0,2086,34.352993,1.0,cnrm-cm6-1_ssp585
4.0,2087,34.354916,1.0,cnrm-cm6-1_ssp585
4.0,2088,34.34693,1.0,cnrm-cm6-1_ssp585
4.0,2089,34.344353,1.0,cnrm-cm6-1_ssp585
4.0,2090,34.34246,1.0,cnrm-cm6-1_ssp585
4.0,2091,34.353294,1.0,cnrm-cm6-1_ssp585
4.0,2092,34.363403,1.0,cnrm-cm6-1_ssp585
4.0,2093,34.354206,1.0,cnrm-cm6-1_ssp585
4.0,2094,34.354717,1.0,cnrm-cm6-1_ssp585
4.0,2095,34.35942,1.0,cnrm-cm6-1_ssp585
4.0,2096,34.343655,1.0,cnrm-cm6-1_ssp585
4.0,2097,34.348362,1.0,cnrm-cm6-1_ssp585
4.0,2098,34.347073,1.0,cnrm-cm6-1_ssp585
4.0,2099,34.322422,1.0,cnrm-cm6-1_ssp585
4.0,2100,34.31864,1.0,cnrm-cm6-1_ssp585
5.0,1995,34.549442,1.0,cnrm-cm6-1_ssp585
5.0,1996,34.557484,1.0,cnrm-cm6-1_ssp585
5.0,1997,34.61946,1.0,cnrm-cm6-1_ssp585
5.0,1998,34.619686,1.0,cnrm-cm6-1_ssp585
5.0,1999,34.582344,1.0,cnrm-cm6-1_ssp585
5.0,2000,34.54616,1.0,cnrm-cm6-1_ssp585
5.0,2001,34.55594,1.0,cnrm-cm6-1_ssp585
5.0,2002,34.596767,1.0,cnrm-cm6-1_ssp585
5.0,2003,34.60844,1.0,cnrm-cm6-1_ssp585
5.0,2004,34.579067,1.0,cnrm-cm6-1_ssp585
5.0,2005,34.597084,1.0,cnrm-cm6-1_ssp585
5.0,2006,34.585686,1.0,cnrm-cm6-1_ssp585
5.0,2007,34.582752,1.0,cnrm-cm6-1_ssp585
5.0,2008,34.565697,1.0,cnrm-cm6-1_ssp585
5.0,2009,34.54499,1.0,cnrm-cm6-1_ssp585
5.0,2010,34.58501,1.0,cnrm-cm6-1_ssp585
5.0,2011,34.593227,1.0,cnrm-cm6-1_ssp585
5.0,2012,34.585773,1.0,cnrm-cm6-1_ssp585
5.0,2013,34.59524,1.0,cnrm-cm6-1_ssp585
5.0,2014,34.62668,1.0,cnrm-cm6-1_ssp585
5.0,2015,34.575096,1.0,cnrm-cm6-1_ssp585
5.0,2016,34.554375,1.0,cnrm-cm6-1_ssp585
5.0,2017,34.593586,1.0,cnrm-cm6-1_ssp585
5.0,2018,34.62743,1.0,cnrm-cm6-1_ssp585
5.0,2019,34.597084,1.0,cnrm-cm6-1_ssp585
5.0,2020,34.594154,1.0,cnrm-cm6-1_ssp585
5.0,2021,34.587864,1.0,cnrm-cm6-1_ssp585
5.0,2022,34.59314,1.0,cnrm-cm6-1_ssp585
5.0,2023,34.62195,1.0,cnrm-cm6-1_ssp585
5.0,2024,34.63721,1.0,cnrm-cm6-1_ssp585
5.0,2025,34.5977,1.0,cnrm-cm6-1_ssp585
5.0,2026,34.57483,1.0,cnrm-cm6-1_ssp585
5.0,2027,34.581497,1.0,cnrm-cm6-1_ssp585
5.0,2028,34.550495,1.0,cnrm-cm6-1_ssp585
5.0,2029,34.61163,1.0,cnrm-cm6-1_ssp585
5.0,2030,34.58267,1.0,cnrm-cm6-1_ssp585
5.0,2031,34.520557,1.0,cnrm-cm6-1_ssp585
5.0,2032,34.52158,1.0,cnrm-cm6-1_ssp585
5.0,2033,34.564198,1.0,cnrm-cm6-1_ssp585
5.0,2034,34.564167,1.0,cnrm-cm6-1_ssp585
5.0,2035,34.56037,1.0,cnrm-cm6-1_ssp585
5.0,2036,34.521152,1.0,cnrm-cm6-1_ssp585
5.0,2037,34.514744,1.0,cnrm-cm6-1_ssp585
5.0,2038,34.55263,1.0,cnrm-cm6-1_ssp585
5.0,2039,34.540813,1.0,cnrm-cm6-1_ssp585
5.0,2040,34.497154,1.0,cnrm-cm6-1_ssp585
5.0,2041,34.553585,1.0,cnrm-cm6-1_ssp585
5.0,2042,34.565346,1.0,cnrm-cm6-1_ssp585
5.0,2043,34.505955,1.0,cnrm-cm6-1_ssp585
5.0,2044,34.5565,1.0,cnrm-cm6-1_ssp585
5.0,2045,34.552242,1.0,cnrm-cm6-1_ssp585
5.0,2046,34.527496,1.0,cnrm-cm6-1_ssp585
5.0,2047,34.533142,1.0,cnrm-cm6-1_ssp585
5.0,2048,34.50693,1.0,cnrm-cm6-1_ssp585
5.0,2049,34.476685,1.0,cnrm-cm6-1_ssp585
5.0,2050,34.54636,1.0,cnrm-cm6-1_ssp585
5.0,2051,34.530403,1.0,cnrm-cm6-1_ssp585
5.0,2052,34.511353,1.0,cnrm-cm6-1_ssp585
5.0,2053,34.522587,1.0,cnrm-cm6-1_ssp585
5.0,2054,34.513332,1.0,cnrm-cm6-1_ssp585
5.0,2055,34.4494,1.0,cnrm-cm6-1_ssp585
5.0,2056,34.49006,1.0,cnrm-cm6-1_ssp585
5.0,2057,34.488396,1.0,cnrm-cm6-1_ssp585
5.0,2058,34.47584,1.0,cnrm-cm6-1_ssp585
5.0,2059,34.487484,1.0,cnrm-cm6-1_ssp585
5.0,2060,34.450428,1.0,cnrm-cm6-1_ssp585
5.0,2061,34.47503,1.0,cnrm-cm6-1_ssp585
5.0,2062,34.4743,1.0,cnrm-cm6-1_ssp585
5.0,2063,34.47971,1.0,cnrm-cm6-1_ssp585
5.0,2064,34.45531,1.0,cnrm-cm6-1_ssp585
5.0,2065,34.48043,1.0,cnrm-cm6-1_ssp585
5.0,2066,34.46166,1.0,cnrm-cm6-1_ssp585
5.0,2067,34.4823,1.0,cnrm-cm6-1_ssp585
5.0,2068,34.46314,1.0,cnrm-cm6-1_ssp585
5.0,2069,34.45496,1.0,cnrm-cm6-1_ssp585
5.0,2070,34.449455,1.0,cnrm-cm6-1_ssp585
5.0,2071,34.478546,1.0,cnrm-cm6-1_ssp585
5.0,2072,34.45508,1.0,cnrm-cm6-1_ssp585
5.0,2073,34.44986,1.0,cnrm-cm6-1_ssp585
5.0,2074,34.478634,1.0,cnrm-cm6-1_ssp585
5.0,2075,34.49544,1.0,cnrm-cm6-1_ssp585
5.0,2076,34.497963,1.0,cnrm-cm6-1_ssp585
5.0,2077,34.464836,1.0,cnrm-cm6-1_ssp585
5.0,2078,34.4546,1.0,cnrm-cm6-1_ssp585
5.0,2079,34.47014,1.0,cnrm-cm6-1_ssp585
5.0,2080,34.477867,1.0,cnrm-cm6-1_ssp585
5.0,2081,34.46236,1.0,cnrm-cm6-1_ssp585
5.0,2082,34.457928,1.0,cnrm-cm6-1_ssp585
5.0,2083,34.465164,1.0,cnrm-cm6-1_ssp585
5.0,2084,34.45838,1.0,cnrm-cm6-1_ssp585
5.0,2085,34.475246,1.0,cnrm-cm6-1_ssp585
5.0,2086,34.42674,1.0,cnrm-cm6-1_ssp585
5.0,2087,34.459633,1.0,cnrm-cm6-1_ssp585
5.0,2088,34.466476,1.0,cnrm-cm6-1_ssp585
5.0,2089,34.431004,1.0,cnrm-cm6-1_ssp585
5.0,2090,34.46931,1.0,cnrm-cm6-1_ssp585
5.0,2091,34.42148,1.0,cnrm-cm6-1_ssp585
5.0,2092,34.45619,1.0,cnrm-cm6-1_ssp585
5.0,2093,34.47215,1.0,cnrm-cm6-1_ssp585
5.0,2094,34.42286,1.0,cnrm-cm6-1_ssp585
5.0,2095,34.481365,1.0,cnrm-cm6-1_ssp585
5.0,2096,34.45246,1.0,cnrm-cm6-1_ssp585
5.0,2097,34.41253,1.0,cnrm-cm6-1_ssp585
5.0,2098,34.39308,1.0,cnrm-cm6-1_ssp585
5.0,2099,34.41231,1.0,cnrm-cm6-1_ssp585
5.0,2100,34.402363,1.0,cnrm-cm6-1_ssp585
6.0,1995,34.338573,2.0,cnrm-cm6-1_ssp585
6.0,1996,34.343098,2.0,cnrm-cm6-1_ssp585
6.0,1997,34.300346,2.0,cnrm-cm6-1_ssp585
6.0,1998,34.30049,2.0,cnrm-cm6-1_ssp585
6.0,1999,34.30124,2.0,cnrm-cm6-1_ssp585
6.0,2000,34.30386,2.0,cnrm-cm6-1_ssp585
6.0,2001,34.326275,2.0,cnrm-cm6-1_ssp585
6.0,2002,34.35127,2.0,cnrm-cm6-1_ssp585
6.0,2003,34.322346,2.0,cnrm-cm6-1_ssp585
6.0,2004,34.22329,2.0,cnrm-cm6-1_ssp585
6.0,2005,34.316376,2.0,cnrm-cm6-1_ssp585
6.0,2006,34.33613,2.0,cnrm-cm6-1_ssp585
6.0,2007,34.305126,2.0,cnrm-cm6-1_ssp585
6.0,2008,34.107777,2.0,cnrm-cm6-1_ssp585
6.0,2009,34.34672,2.0,cnrm-cm6-1_ssp585
6.0,2010,34.295563,2.0,cnrm-cm6-1_ssp585
6.0,2011,34.34987,2.0,cnrm-cm6-1_ssp585
6.0,2012,34.2923,2.0,cnrm-cm6-1_ssp585
6.0,2013,34.25852,2.0,cnrm-cm6-1_ssp585
6.0,2014,34.31214,2.0,cnrm-cm6-1_ssp585
6.0,2015,34.30163,2.0,cnrm-cm6-1_ssp585
6.0,2016,34.28721,2.0,cnrm-cm6-1_ssp585
6.0,2017,34.27635,2.0,cnrm-cm6-1_ssp585
6.0,2018,34.332764,2.0,cnrm-cm6-1_ssp585
6.0,2019,34.32114,2.0,cnrm-cm6-1_ssp585
6.0,2020,34.379913,2.0,cnrm-cm6-1_ssp585
6.0,2021,34.247635,2.0,cnrm-cm6-1_ssp585
6.0,2022,34.26934,2.0,cnrm-cm6-1_ssp585
6.0,2023,34.33674,2.0,cnrm-cm6-1_ssp585
6.0,2024,34.40903,2.0,cnrm-cm6-1_ssp585
6.0,2025,34.29582,2.0,cnrm-cm6-1_ssp585
6.0,2026,34.317326,2.0,cnrm-cm6-1_ssp585
6.0,2027,34.230793,2.0,cnrm-cm6-1_ssp585
6.0,2028,34.32446,2.0,cnrm-cm6-1_ssp585
6.0,2029,34.302353,2.0,cnrm-cm6-1_ssp585
6.0,2030,34.36779,2.0,cnrm-cm6-1_ssp585
6.0,2031,34.406136,2.0,cnrm-cm6-1_ssp585
6.0,2032,34.262688,2.0,cnrm-cm6-1_ssp585
6.0,2033,34.293842,2.0,cnrm-cm6-1_ssp585
6.0,2034,34.290855,2.0,cnrm-cm6-1_ssp585
6.0,2035,34.22528,2.0,cnrm-cm6-1_ssp585
6.0,2036,34.2326,2.0,cnrm-cm6-1_ssp585
6.0,2037,34.01197,2.0,cnrm-cm6-1_ssp585
6.0,2038,34.21411,2.0,cnrm-cm6-1_ssp585
6.0,2039,34.206898,2.0,cnrm-cm6-1_ssp585
6.0,2040,34.264477,2.0,cnrm-cm6-1_ssp585
6.0,2041,34.23486,2.0,cnrm-cm6-1_ssp585
6.0,2042,34.307915,2.0,cnrm-cm6-1_ssp585
6.0,2043,34.206375,2.0,cnrm-cm6-1_ssp585
6.0,2044,34.30066,2.0,cnrm-cm6-1_ssp585
6.0,2045,34.331413,2.0,cnrm-cm6-1_ssp585
6.0,2046,34.233826,2.0,cnrm-cm6-1_ssp585
6.0,2047,34.222157,2.0,cnrm-cm6-1_ssp585
6.0,2048,34.208702,2.0,cnrm-cm6-1_ssp585
6.0,2049,34.145924,2.0,cnrm-cm6-1_ssp585
6.0,2050,34.25044,2.0,cnrm-cm6-1_ssp585
6.0,2051,34.176426,2.0,cnrm-cm6-1_ssp585
6.0,2052,34.166195,2.0,cnrm-cm6-1_ssp585
6.0,2053,34.187714,2.0,cnrm-cm6-1_ssp585
6.0,2054,34.1464,2.0,cnrm-cm6-1_ssp585
6.0,2055,34.06609,2.0,cnrm-cm6-1_ssp585
6.0,2056,34.142704,2.0,cnrm-cm6-1_ssp585
6.0,2057,34.16605,2.0,cnrm-cm6-1_ssp585
6.0,2058,34.231148,2.0,cnrm-cm6-1_ssp585
6.0,2059,34.194096,2.0,cnrm-cm6-1_ssp585
6.0,2060,34.195877,2.0,cnrm-cm6-1_ssp585
6.0,2061,34.249264,2.0,cnrm-cm6-1_ssp585
6.0,2062,34.140022,2.0,cnrm-cm6-1_ssp585
6.0,2063,34.182095,2.0,cnrm-cm6-1_ssp585
6.0,2064,34.1313,2.0,cnrm-cm6-1_ssp585
6.0,2065,34.081627,2.0,cnrm-cm6-1_ssp585
6.0,2066,34.13026,2.0,cnrm-cm6-1_ssp585
6.0,2067,34.027527,2.0,cnrm-cm6-1_ssp585
6.0,2068,33.935085,2.0,cnrm-cm6-1_ssp585
6.0,2069,34.05642,2.0,cnrm-cm6-1_ssp585
6.0,2070,34.072212,2.0,cnrm-cm6-1_ssp585
6.0,2071,33.962284,2.0,cnrm-cm6-1_ssp585
6.0,2072,33.980663,2.0,cnrm-cm6-1_ssp585
6.0,2073,34.004627,2.0,cnrm-cm6-1_ssp585
6.0,2074,34.05117,2.0,cnrm-cm6-1_ssp585
6.0,2075,33.930214,2.0,cnrm-cm6-1_ssp585
6.0,2076,33.940655,2.0,cnrm-cm6-1_ssp585
6.0,2077,34.002674,2.0,cnrm-cm6-1_ssp585
6.0,2078,33.98608,2.0,cnrm-cm6-1_ssp585
6.0,2079,33.995483,2.0,cnrm-cm6-1_ssp585
6.0,2080,33.957897,2.0,cnrm-cm6-1_ssp585
6.0,2081,34.002274,2.0,cnrm-cm6-1_ssp585
6.0,2082,33.99125,2.0,cnrm-cm6-1_ssp585
6.0,2083,33.95527,2.0,cnrm-cm6-1_ssp585
6.0,2084,33.930077,2.0,cnrm-cm6-1_ssp585
6.0,2085,33.961624,2.0,cnrm-cm6-1_ssp585
6.0,2086,34.075024,2.0,cnrm-cm6-1_ssp585
6.0,2087,34.04918,2.0,cnrm-cm6-1_ssp585
6.0,2088,33.964462,2.0,cnrm-cm6-1_ssp585
6.0,2089,33.91261,2.0,cnrm-cm6-1_ssp585
6.0,2090,33.944664,2.0,cnrm-cm6-1_ssp585
6.0,2091,33.975784,2.0,cnrm-cm6-1_ssp585
6.0,2092,33.83094,2.0,cnrm-cm6-1_ssp585
6.0,2093,33.934006,2.0,cnrm-cm6-1_ssp585
6.0,2094,33.94489,2.0,cnrm-cm6-1_ssp585
6.0,2095,33.953876,2.0,cnrm-cm6-1_ssp585
6.0,2096,33.95193,2.0,cnrm-cm6-1_ssp585
6.0,2097,33.88365,2.0,cnrm-cm6-1_ssp585
6.0,2098,33.769302,2.0,cnrm-cm6-1_ssp585
6.0,2099,33.731182,2.0,cnrm-cm6-1_ssp585
6.0,2100,33.697445,2.0,cnrm-cm6-1_ssp585
7.0,1995,34.51968,2.0,cnrm-cm6-1_ssp585
7.0,1996,34.52978,2.0,cnrm-cm6-1_ssp585
7.0,1997,34.548912,2.0,cnrm-cm6-1_ssp585
7.0,1998,34.55043,2.0,cnrm-cm6-1_ssp585
7.0,1999,34.557076,2.0,cnrm-cm6-1_ssp585
7.0,2000,34.53665,2.0,cnrm-cm6-1_ssp585
7.0,2001,34.52828,2.0,cnrm-cm6-1_ssp585
7.0,2002,34.51969,2.0,cnrm-cm6-1_ssp585
7.0,2003,34.531998,2.0,cnrm-cm6-1_ssp585
7.0,2004,34.52339,2.0,cnrm-cm6-1_ssp585
7.0,2005,34.509216,2.0,cnrm-cm6-1_ssp585
7.0,2006,34.50552,2.0,cnrm-cm6-1_ssp585
7.0,2007,34.536263,2.0,cnrm-cm6-1_ssp585
7.0,2008,34.546833,2.0,cnrm-cm6-1_ssp585
7.0,2009,34.55444,2.0,cnrm-cm6-1_ssp585
7.0,2010,34.550625,2.0,cnrm-cm6-1_ssp585
7.0,2011,34.551926,2.0,cnrm-cm6-1_ssp585
7.0,2012,34.533493,2.0,cnrm-cm6-1_ssp585
7.0,2013,34.527615,2.0,cnrm-cm6-1_ssp585
7.0,2014,34.519947,2.0,cnrm-cm6-1_ssp585
7.0,2015,34.534775,2.0,cnrm-cm6-1_ssp585
7.0,2016,34.554516,2.0,cnrm-cm6-1_ssp585
7.0,2017,34.537113,2.0,cnrm-cm6-1_ssp585
7.0,2018,34.53267,2.0,cnrm-cm6-1_ssp585
7.0,2019,34.54478,2.0,cnrm-cm6-1_ssp585
7.0,2020,34.544743,2.0,cnrm-cm6-1_ssp585
7.0,2021,34.534077,2.0,cnrm-cm6-1_ssp585
7.0,2022,34.524586,2.0,cnrm-cm6-1_ssp585
7.0,2023,34.552353,2.0,cnrm-cm6-1_ssp585
7.0,2024,34.542847,2.0,cnrm-cm6-1_ssp585
7.0,2025,34.51859,2.0,cnrm-cm6-1_ssp585
7.0,2026,34.51329,2.0,cnrm-cm6-1_ssp585
7.0,2027,34.51062,2.0,cnrm-cm6-1_ssp585
7.0,2028,34.526123,2.0,cnrm-cm6-1_ssp585
7.0,2029,34.538757,2.0,cnrm-cm6-1_ssp585
7.0,2030,34.529644,2.0,cnrm-cm6-1_ssp585
7.0,2031,34.517506,2.0,cnrm-cm6-1_ssp585
7.0,2032,34.496807,2.0,cnrm-cm6-1_ssp585
7.0,2033,34.49387,2.0,cnrm-cm6-1_ssp585
7.0,2034,34.49998,2.0,cnrm-cm6-1_ssp585
7.0,2035,34.48986,2.0,cnrm-cm6-1_ssp585
7.0,2036,34.475517,2.0,cnrm-cm6-1_ssp585
7.0,2037,34.45102,2.0,cnrm-cm6-1_ssp585
7.0,2038,34.493454,2.0,cnrm-cm6-1_ssp585
7.0,2039,34.513283,2.0,cnrm-cm6-1_ssp585
7.0,2040,34.51104,2.0,cnrm-cm6-1_ssp585
7.0,2041,34.48825,2.0,cnrm-cm6-1_ssp585
7.0,2042,34.496708,2.0,cnrm-cm6-1_ssp585
7.0,2043,34.49186,2.0,cnrm-cm6-1_ssp585
7.0,2044,34.487324,2.0,cnrm-cm6-1_ssp585
7.0,2045,34.497845,2.0,cnrm-cm6-1_ssp585
7.0,2046,34.487617,2.0,cnrm-cm6-1_ssp585
7.0,2047,34.46608,2.0,cnrm-cm6-1_ssp585
7.0,2048,34.483658,2.0,cnrm-cm6-1_ssp585
7.0,2049,34.482403,2.0,cnrm-cm6-1_ssp585
7.0,2050,34.477654,2.0,cnrm-cm6-1_ssp585
7.0,2051,34.47914,2.0,cnrm-cm6-1_ssp585
7.0,2052,34.46584,2.0,cnrm-cm6-1_ssp585
7.0,2053,34.457924,2.0,cnrm-cm6-1_ssp585
7.0,2054,34.457275,2.0,cnrm-cm6-1_ssp585
7.0,2055,34.44424,2.0,cnrm-cm6-1_ssp585
7.0,2056,34.455223,2.0,cnrm-cm6-1_ssp585
7.0,2057,34.444668,2.0,cnrm-cm6-1_ssp585
7.0,2058,34.44778,2.0,cnrm-cm6-1_ssp585
7.0,2059,34.4506,2.0,cnrm-cm6-1_ssp585
7.0,2060,34.44148,2.0,cnrm-cm6-1_ssp585
7.0,2061,34.45331,2.0,cnrm-cm6-1_ssp585
7.0,2062,34.453568,2.0,cnrm-cm6-1_ssp585
7.0,2063,34.468098,2.0,cnrm-cm6-1_ssp585
7.0,2064,34.449444,2.0,cnrm-cm6-1_ssp585
7.0,2065,34.438602,2.0,cnrm-cm6-1_ssp585
7.0,2066,34.456203,2.0,cnrm-cm6-1_ssp585
7.0,2067,34.446346,2.0,cnrm-cm6-1_ssp585
7.0,2068,34.41829,2.0,cnrm-cm6-1_ssp585
7.0,2069,34.438885,2.0,cnrm-cm6-1_ssp585
7.0,2070,34.44388,2.0,cnrm-cm6-1_ssp585
7.0,2071,34.43024,2.0,cnrm-cm6-1_ssp585
7.0,2072,34.447258,2.0,cnrm-cm6-1_ssp585
7.0,2073,34.453045,2.0,cnrm-cm6-1_ssp585
7.0,2074,34.45315,2.0,cnrm-cm6-1_ssp585
7.0,2075,34.447002,2.0,cnrm-cm6-1_ssp585
7.0,2076,34.44872,2.0,cnrm-cm6-1_ssp585
7.0,2077,34.450233,2.0,cnrm-cm6-1_ssp585
7.0,2078,34.46327,2.0,cnrm-cm6-1_ssp585
7.0,2079,34.47654,2.0,cnrm-cm6-1_ssp585
7.0,2080,34.457237,2.0,cnrm-cm6-1_ssp585
7.0,2081,34.45735,2.0,cnrm-cm6-1_ssp585
7.0,2082,34.444088,2.0,cnrm-cm6-1_ssp585
7.0,2083,34.431767,2.0,cnrm-cm6-1_ssp585
7.0,2084,34.44462,2.0,cnrm-cm6-1_ssp585
7.0,2085,34.44229,2.0,cnrm-cm6-1_ssp585
7.0,2086,34.439453,2.0,cnrm-cm6-1_ssp585
7.0,2087,34.45572,2.0,cnrm-cm6-1_ssp585
7.0,2088,34.454132,2.0,cnrm-cm6-1_ssp585
7.0,2089,34.458958,2.0,cnrm-cm6-1_ssp585
7.0,2090,34.456913,2.0,cnrm-cm6-1_ssp585
7.0,2091,34.45639,2.0,cnrm-cm6-1_ssp585
7.0,2092,34.458973,2.0,cnrm-cm6-1_ssp585
7.0,2093,34.480213,2.0,cnrm-cm6-1_ssp585
7.0,2094,34.464245,2.0,cnrm-cm6-1_ssp585
7.0,2095,34.438496,2.0,cnrm-cm6-1_ssp585
7.0,2096,34.431686,2.0,cnrm-cm6-1_ssp585
7.0,2097,34.44471,2.0,cnrm-cm6-1_ssp585
7.0,2098,34.417416,2.0,cnrm-cm6-1_ssp585
7.0,2099,34.426903,2.0,cnrm-cm6-1_ssp585
7.0,2100,34.429638,2.0,cnrm-cm6-1_ssp585
8.0,1995,34.38709,2.0,cnrm-cm6-1_ssp585
8.0,1996,34.38638,2.0,cnrm-cm6-1_ssp585
8.0,1997,34.395138,2.0,cnrm-cm6-1_ssp585
8.0,1998,34.387115,2.0,cnrm-cm6-1_ssp585
8.0,1999,34.397575,2.0,cnrm-cm6-1_ssp585
8.0,2000,34.394413,2.0,cnrm-cm6-1_ssp585
8.0,2001,34.40322,2.0,cnrm-cm6-1_ssp585
8.0,2002,34.396755,2.0,cnrm-cm6-1_ssp585
8.0,2003,34.405144,2.0,cnrm-cm6-1_ssp585
8.0,2004,34.414593,2.0,cnrm-cm6-1_ssp585
8.0,2005,34.419544,2.0,cnrm-cm6-1_ssp585
8.0,2006,34.416176,2.0,cnrm-cm6-1_ssp585
8.0,2007,34.39365,2.0,cnrm-cm6-1_ssp585
8.0,2008,34.40715,2.0,cnrm-cm6-1_ssp585
8.0,2009,34.414635,2.0,cnrm-cm6-1_ssp585
8.0,2010,34.422188,2.0,cnrm-cm6-1_ssp585
8.0,2011,34.426296,2.0,cnrm-cm6-1_ssp585
8.0,2012,34.408756,2.0,cnrm-cm6-1_ssp585
8.0,2013,34.40689,2.0,cnrm-cm6-1_ssp585
8.0,2014,34.41183,2.0,cnrm-cm6-1_ssp585
8.0,2015,34.425293,2.0,cnrm-cm6-1_ssp585
8.0,2016,34.424046,2.0,cnrm-cm6-1_ssp585
8.0,2017,34.41201,2.0,cnrm-cm6-1_ssp585
8.0,2018,34.414684,2.0,cnrm-cm6-1_ssp585
8.0,2019,34.40508,2.0,cnrm-cm6-1_ssp585
8.0,2020,34.402145,2.0,cnrm-cm6-1_ssp585
8.0,2021,34.395252,2.0,cnrm-cm6-1_ssp585
8.0,2022,34.39722,2.0,cnrm-cm6-1_ssp585
8.0,2023,34.41188,2.0,cnrm-cm6-1_ssp585
8.0,2024,34.415043,2.0,cnrm-cm6-1_ssp585
8.0,2025,34.40676,2.0,cnrm-cm6-1_ssp585
8.0,2026,34.40142,2.0,cnrm-cm6-1_ssp585
8.0,2027,34.39663,2.0,cnrm-cm6-1_ssp585
8.0,2028,34.40254,2.0,cnrm-cm6-1_ssp585
8.0,2029,34.399002,2.0,cnrm-cm6-1_ssp585
8.0,2030,34.414623,2.0,cnrm-cm6-1_ssp585
8.0,2031,34.41507,2.0,cnrm-cm6-1_ssp585
8.0,2032,34.398952,2.0,cnrm-cm6-1_ssp585
8.0,2033,34.374737,2.0,cnrm-cm6-1_ssp585
8.0,2034,34.38089,2.0,cnrm-cm6-1_ssp585
8.0,2035,34.387287,2.0,cnrm-cm6-1_ssp585
8.0,2036,34.378757,2.0,cnrm-cm6-1_ssp585
8.0,2037,34.369865,2.0,cnrm-cm6-1_ssp585
8.0,2038,34.399548,2.0,cnrm-cm6-1_ssp585
8.0,2039,34.409042,2.0,cnrm-cm6-1_ssp585
8.0,2040,34.402187,2.0,cnrm-cm6-1_ssp585
8.0,2041,34.39559,2.0,cnrm-cm6-1_ssp585
8.0,2042,34.40606,2.0,cnrm-cm6-1_ssp585
8.0,2043,34.39935,2.0,cnrm-cm6-1_ssp585
8.0,2044,34.399124,2.0,cnrm-cm6-1_ssp585
8.0,2045,34.404507,2.0,cnrm-cm6-1_ssp585
8.0,2046,34.407898,2.0,cnrm-cm6-1_ssp585
8.0,2047,34.39949,2.0,cnrm-cm6-1_ssp585
8.0,2048,34.39829,2.0,cnrm-cm6-1_ssp585
8.0,2049,34.3968,2.0,cnrm-cm6-1_ssp585
8.0,2050,34.393482,2.0,cnrm-cm6-1_ssp585
8.0,2051,34.395565,2.0,cnrm-cm6-1_ssp585
8.0,2052,34.392666,2.0,cnrm-cm6-1_ssp585
8.0,2053,34.402985,2.0,cnrm-cm6-1_ssp585
8.0,2054,34.383278,2.0,cnrm-cm6-1_ssp585
8.0,2055,34.37063,2.0,cnrm-cm6-1_ssp585
8.0,2056,34.395466,2.0,cnrm-cm6-1_ssp585
8.0,2057,34.407963,2.0,cnrm-cm6-1_ssp585
8.0,2058,34.413406,2.0,cnrm-cm6-1_ssp585
8.0,2059,34.404945,2.0,cnrm-cm6-1_ssp585
8.0,2060,34.40394,2.0,cnrm-cm6-1_ssp585
8.0,2061,34.410427,2.0,cnrm-cm6-1_ssp585
8.0,2062,34.420696,2.0,cnrm-cm6-1_ssp585
8.0,2063,34.41858,2.0,cnrm-cm6-1_ssp585
8.0,2064,34.403477,2.0,cnrm-cm6-1_ssp585
8.0,2065,34.398712,2.0,cnrm-cm6-1_ssp585
8.0,2066,34.415894,2.0,cnrm-cm6-1_ssp585
8.0,2067,34.40909,2.0,cnrm-cm6-1_ssp585
8.0,2068,34.378113,2.0,cnrm-cm6-1_ssp585
8.0,2069,34.39135,2.0,cnrm-cm6-1_ssp585
8.0,2070,34.393257,2.0,cnrm-cm6-1_ssp585
8.0,2071,34.38968,2.0,cnrm-cm6-1_ssp585
8.0,2072,34.4046,2.0,cnrm-cm6-1_ssp585
8.0,2073,34.419064,2.0,cnrm-cm6-1_ssp585
8.0,2074,34.420044,2.0,cnrm-cm6-1_ssp585
8.0,2075,34.407383,2.0,cnrm-cm6-1_ssp585
8.0,2076,34.4119,2.0,cnrm-cm6-1_ssp585
8.0,2077,34.414196,2.0,cnrm-cm6-1_ssp585
8.0,2078,34.43056,2.0,cnrm-cm6-1_ssp585
8.0,2079,34.434223,2.0,cnrm-cm6-1_ssp585
8.0,2080,34.430637,2.0,cnrm-cm6-1_ssp585
8.0,2081,34.436947,2.0,cnrm-cm6-1_ssp585
8.0,2082,34.43572,2.0,cnrm-cm6-1_ssp585
8.0,2083,34.4176,2.0,cnrm-cm6-1_ssp585
8.0,2084,34.426132,2.0,cnrm-cm6-1_ssp585
8.0,2085,34.41894,2.0,cnrm-cm6-1_ssp585
8.0,2086,34.434017,2.0,cnrm-cm6-1_ssp585
8.0,2087,34.455555,2.0,cnrm-cm6-1_ssp585
8.0,2088,34.44441,2.0,cnrm-cm6-1_ssp585
8.0,2089,34.434723,2.0,cnrm-cm6-1_ssp585
8.0,2090,34.43967,2.0,cnrm-cm6-1_ssp585
8.0,2091,34.43653,2.0,cnrm-cm6-1_ssp585
8.0,2092,34.43296,2.0,cnrm-cm6-1_ssp585
8.0,2093,34.436462,2.0,cnrm-cm6-1_ssp585
