year,sectors,ctrl_sle,modelname,ocean_forcing
2099,17,75.52739,ULB_fETISh_32km,Open
2100,17,75.74552,ULB_fETISh_32km,Open
2016,18,238.30576,ULB_fETISh_32km,Open
2017,18,238.85748,ULB_fETISh_32km,Open
2018,18,238.85774,ULB_fETISh_32km,Open
2019,18,238.83932,ULB_fETISh_32km,Open
2020,18,238.82317,ULB_fETISh_32km,Open
2021,18,238.80826,ULB_fETISh_32km,Open
2022,18,238.77852,ULB_fETISh_32km,Open
2023,18,238.73271,ULB_fETISh_32km,Open
2024,18,238.65092,ULB_fETISh_32km,Open
2025,18,238.57211,ULB_fETISh_32km,Open
2026,18,238.55984,ULB_fETISh_32km,Open
2027,18,238.55022,ULB_fETISh_32km,Open
2028,18,238.50024,ULB_fETISh_32km,Open
2029,18,238.43411,ULB_fETISh_32km,Open
2030,18,238.36467,ULB_fETISh_32km,Open
2031,18,238.28325,ULB_fETISh_32km,Open
2032,18,238.19823,ULB_fETISh_32km,Open
2033,18,238.10957,ULB_fETISh_32km,Open
2034,18,238.03265,ULB_fETISh_32km,Open
2035,18,237.97145,ULB_fETISh_32km,Open
2036,18,237.90668,ULB_fETISh_32km,Open
2037,18,237.853,ULB_fETISh_32km,Open
2038,18,237.7937,ULB_fETISh_32km,Open
2039,18,237.74199,ULB_fETISh_32km,Open
2040,18,237.68723,ULB_fETISh_32km,Open
2041,18,237.63608,ULB_fETISh_32km,Open
2042,18,237.5916,ULB_fETISh_32km,Open
2043,18,237.56093,ULB_fETISh_32km,Open
2044,18,237.51535,ULB_fETISh_32km,Open
2045,18,237.48259,ULB_fETISh_32km,Open
2046,18,237.44624,ULB_fETISh_32km,Open
2047,18,237.40933,ULB_fETISh_32km,Open
2048,18,237.38562,ULB_fETISh_32km,Open
2049,18,237.35994,ULB_fETISh_32km,Open
2050,18,237.3265,ULB_fETISh_32km,Open
2051,18,237.2933,ULB_fETISh_32km,Open
2052,18,237.25357,ULB_fETISh_32km,Open
2053,18,237.21184,ULB_fETISh_32km,Open
2054,18,237.17484,ULB_fETISh_32km,Open
2055,18,237.15132,ULB_fETISh_32km,Open
2056,18,237.12146,ULB_fETISh_32km,Open
2057,18,237.09972,ULB_fETISh_32km,Open
2058,18,237.07777,ULB_fETISh_32km,Open
2059,18,237.05867,ULB_fETISh_32km,Open
2060,18,237.04813,ULB_fETISh_32km,Open
2061,18,237.03761,ULB_fETISh_32km,Open
2062,18,237.01003,ULB_fETISh_32km,Open
2063,18,236.98845,ULB_fETISh_32km,Open
2064,18,236.95131,ULB_fETISh_32km,Open
2065,18,236.93344,ULB_fETISh_32km,Open
2066,18,236.89496,ULB_fETISh_32km,Open
2067,18,236.84653,ULB_fETISh_32km,Open
2068,18,236.78653,ULB_fETISh_32km,Open
2069,18,236.74414,ULB_fETISh_32km,Open
2070,18,236.68404,ULB_fETISh_32km,Open
2071,18,236.63101,ULB_fETISh_32km,Open
2072,18,236.58554,ULB_fETISh_32km,Open
2073,18,236.53937,ULB_fETISh_32km,Open
2074,18,236.49765,ULB_fETISh_32km,Open
2075,18,236.4678,ULB_fETISh_32km,Open
2076,18,236.41243,ULB_fETISh_32km,Open
2077,18,236.37483,ULB_fETISh_32km,Open
2078,18,236.35608,ULB_fETISh_32km,Open
2079,18,236.31113,ULB_fETISh_32km,Open
2080,18,236.26747,ULB_fETISh_32km,Open
2081,18,236.2381,ULB_fETISh_32km,Open
2082,18,236.19922,ULB_fETISh_32km,Open
2083,18,236.17978,ULB_fETISh_32km,Open
2084,18,236.1647,ULB_fETISh_32km,Open
2085,18,236.15767,ULB_fETISh_32km,Open
2086,18,236.13127,ULB_fETISh_32km,Open
2087,18,236.13918,ULB_fETISh_32km,Open
2088,18,236.13347,ULB_fETISh_32km,Open
2089,18,236.14265,ULB_fETISh_32km,Open
2090,18,236.15662,ULB_fETISh_32km,Open
2091,18,236.15186,ULB_fETISh_32km,Open
2092,18,236.13358,ULB_fETISh_32km,Open
2093,18,236.11409,ULB_fETISh_32km,Open
2094,18,236.09274,ULB_fETISh_32km,Open
2095,18,236.08047,ULB_fETISh_32km,Open
2096,18,236.0593,ULB_fETISh_32km,Open
2097,18,236.04987,ULB_fETISh_32km,Open
2098,18,236.05833,ULB_fETISh_32km,Open
2099,18,236.0833,ULB_fETISh_32km,Open
2100,18,236.08527,ULB_fETISh_32km,Open
2016,1,111.89203,ULB_fETISh_32km,Standard
2017,1,111.82156,ULB_fETISh_32km,Standard
2018,1,111.73926,ULB_fETISh_32km,Standard
2019,1,111.661,ULB_fETISh_32km,Standard
2020,1,111.578354,ULB_fETISh_32km,Standard
2021,1,111.487724,ULB_fETISh_32km,Standard
2022,1,111.40947,ULB_fETISh_32km,Standard
2023,1,111.338394,ULB_fETISh_32km,Standard
2024,1,111.25956,ULB_fETISh_32km,Standard
2025,1,111.18513,ULB_fETISh_32km,Standard
2026,1,111.10946,ULB_fETISh_32km,Standard
2027,1,111.04925,ULB_fETISh_32km,Standard
2028,1,110.97782,ULB_fETISh_32km,Standard
2029,1,110.90815,ULB_fETISh_32km,Standard
2030,1,110.84207,ULB_fETISh_32km,Standard
2031,1,110.78886,ULB_fETISh_32km,Standard
2032,1,110.73247,ULB_fETISh_32km,Standard
2033,1,110.666725,ULB_fETISh_32km,Standard
2034,1,110.60487,ULB_fETISh_32km,Standard
2035,1,110.53371,ULB_fETISh_32km,Standard
2036,1,110.46823,ULB_fETISh_32km,Standard
2037,1,110.40158,ULB_fETISh_32km,Standard
2038,1,110.33602,ULB_fETISh_32km,Standard
2039,1,110.2658,ULB_fETISh_32km,Standard
2040,1,110.21425,ULB_fETISh_32km,Standard
2041,1,110.160065,ULB_fETISh_32km,Standard
2042,1,110.09735,ULB_fETISh_32km,Standard
2043,1,110.03584,ULB_fETISh_32km,Standard
2044,1,109.979675,ULB_fETISh_32km,Standard
2045,1,109.912674,ULB_fETISh_32km,Standard
2046,1,109.86546,ULB_fETISh_32km,Standard
2047,1,109.80818,ULB_fETISh_32km,Standard
2048,1,109.7548,ULB_fETISh_32km,Standard
2049,1,109.70026,ULB_fETISh_32km,Standard
2050,1,109.6585,ULB_fETISh_32km,Standard
2051,1,109.61816,ULB_fETISh_32km,Standard
2052,1,109.577934,ULB_fETISh_32km,Standard
2053,1,109.53768,ULB_fETISh_32km,Standard
2054,1,109.50173,ULB_fETISh_32km,Standard
2055,1,109.45973,ULB_fETISh_32km,Standard
2056,1,109.41574,ULB_fETISh_32km,Standard
2057,1,109.37323,ULB_fETISh_32km,Standard
2058,1,109.33648,ULB_fETISh_32km,Standard
2059,1,109.29529,ULB_fETISh_32km,Standard
2060,1,109.25821,ULB_fETISh_32km,Standard
2061,1,109.22128,ULB_fETISh_32km,Standard
2062,1,109.19054,ULB_fETISh_32km,Standard
2063,1,109.15251,ULB_fETISh_32km,Standard
2064,1,109.118675,ULB_fETISh_32km,Standard
2065,1,109.08563,ULB_fETISh_32km,Standard
2066,1,109.05527,ULB_fETISh_32km,Standard
2067,1,109.02859,ULB_fETISh_32km,Standard
2068,1,108.99729,ULB_fETISh_32km,Standard
2069,1,108.96459,ULB_fETISh_32km,Standard
2070,1,108.93465,ULB_fETISh_32km,Standard
2071,1,108.90845,ULB_fETISh_32km,Standard
2072,1,108.88078,ULB_fETISh_32km,Standard
2073,1,108.84846,ULB_fETISh_32km,Standard
2074,1,108.818115,ULB_fETISh_32km,Standard
2075,1,108.78295,ULB_fETISh_32km,Standard
2076,1,108.75847,ULB_fETISh_32km,Standard
2077,1,108.72842,ULB_fETISh_32km,Standard
2078,1,108.70841,ULB_fETISh_32km,Standard
2079,1,108.67992,ULB_fETISh_32km,Standard
2080,1,108.65753,ULB_fETISh_32km,Standard
2081,1,108.62902,ULB_fETISh_32km,Standard
2082,1,108.6032,ULB_fETISh_32km,Standard
2083,1,108.57775,ULB_fETISh_32km,Standard
2084,1,108.55178,ULB_fETISh_32km,Standard
2085,1,108.52822,ULB_fETISh_32km,Standard
2086,1,108.50622,ULB_fETISh_32km,Standard
2087,1,108.48182,ULB_fETISh_32km,Standard
2088,1,108.46227,ULB_fETISh_32km,Standard
2089,1,108.43447,ULB_fETISh_32km,Standard
2090,1,108.41038,ULB_fETISh_32km,Standard
2091,1,108.38248,ULB_fETISh_32km,Standard
2092,1,108.35815,ULB_fETISh_32km,Standard
2093,1,108.32267,ULB_fETISh_32km,Standard
2094,1,108.29609,ULB_fETISh_32km,Standard
2095,1,108.26631,ULB_fETISh_32km,Standard
2096,1,108.24386,ULB_fETISh_32km,Standard
2097,1,108.21864,ULB_fETISh_32km,Standard
2098,1,108.19653,ULB_fETISh_32km,Standard
2099,1,108.17097,ULB_fETISh_32km,Standard
2100,1,108.14575,ULB_fETISh_32km,Standard
2016,2,2144.9976,ULB_fETISh_32km,Standard
2017,2,2144.5835,ULB_fETISh_32km,Standard
2018,2,2144.6455,ULB_fETISh_32km,Standard
2019,2,2144.3552,ULB_fETISh_32km,Standard
2020,2,2144.0737,ULB_fETISh_32km,Standard
2021,2,2144.1902,ULB_fETISh_32km,Standard
2022,2,2144.1636,ULB_fETISh_32km,Standard
2023,2,2144.1926,ULB_fETISh_32km,Standard
2024,2,2144.225,ULB_fETISh_32km,Standard
2025,2,2144.1929,ULB_fETISh_32km,Standard
2026,2,2144.1172,ULB_fETISh_32km,Standard
2027,2,2144.374,ULB_fETISh_32km,Standard
2028,2,2144.0916,ULB_fETISh_32km,Standard
2029,2,2144.0107,ULB_fETISh_32km,Standard
2030,2,2144.0972,ULB_fETISh_32km,Standard
2031,2,2144.092,ULB_fETISh_32km,Standard
2032,2,2144.1963,ULB_fETISh_32km,Standard
2033,2,2144.3157,ULB_fETISh_32km,Standard
2034,2,2144.3096,ULB_fETISh_32km,Standard
2035,2,2144.357,ULB_fETISh_32km,Standard
2036,2,2144.475,ULB_fETISh_32km,Standard
2037,2,2144.5425,ULB_fETISh_32km,Standard
2038,2,2144.5374,ULB_fETISh_32km,Standard
2039,2,2144.491,ULB_fETISh_32km,Standard
2040,2,2144.4438,ULB_fETISh_32km,Standard
2041,2,2144.5398,ULB_fETISh_32km,Standard
2042,2,2144.5664,ULB_fETISh_32km,Standard
2043,2,2144.5408,ULB_fETISh_32km,Standard
2044,2,2144.5164,ULB_fETISh_32km,Standard
2045,2,2144.5588,ULB_fETISh_32km,Standard
2046,2,2144.5332,ULB_fETISh_32km,Standard
2047,2,2144.3425,ULB_fETISh_32km,Standard
2048,2,2144.528,ULB_fETISh_32km,Standard
2049,2,2144.445,ULB_fETISh_32km,Standard
2050,2,2144.4253,ULB_fETISh_32km,Standard
2051,2,2144.5396,ULB_fETISh_32km,Standard
2052,2,2144.324,ULB_fETISh_32km,Standard
2053,2,2144.523,ULB_fETISh_32km,Standard
2054,2,2144.4915,ULB_fETISh_32km,Standard
2055,2,2144.2727,ULB_fETISh_32km,Standard
2056,2,2144.2368,ULB_fETISh_32km,Standard
2057,2,2144.1846,ULB_fETISh_32km,Standard
2058,2,2143.9656,ULB_fETISh_32km,Standard
2059,2,2143.7961,ULB_fETISh_32km,Standard
2060,2,2143.559,ULB_fETISh_32km,Standard
2061,2,2143.398,ULB_fETISh_32km,Standard
2062,2,2143.6597,ULB_fETISh_32km,Standard
2063,2,2143.695,ULB_fETISh_32km,Standard
2064,2,2143.5754,ULB_fETISh_32km,Standard
2065,2,2143.5408,ULB_fETISh_32km,Standard
2066,2,2143.6487,ULB_fETISh_32km,Standard
2067,2,2143.449,ULB_fETISh_32km,Standard
2068,2,2143.434,ULB_fETISh_32km,Standard
2069,2,2143.267,ULB_fETISh_32km,Standard
2070,2,2143.371,ULB_fETISh_32km,Standard
2071,2,2143.312,ULB_fETISh_32km,Standard
2072,2,2143.2825,ULB_fETISh_32km,Standard
2073,2,2143.3904,ULB_fETISh_32km,Standard
2074,2,2143.521,ULB_fETISh_32km,Standard
2075,2,2143.472,ULB_fETISh_32km,Standard
2076,2,2143.391,ULB_fETISh_32km,Standard
2077,2,2143.595,ULB_fETISh_32km,Standard
2078,2,2143.6646,ULB_fETISh_32km,Standard
2079,2,2143.5688,ULB_fETISh_32km,Standard
2080,2,2142.8665,ULB_fETISh_32km,Standard
2081,2,2142.8154,ULB_fETISh_32km,Standard
2082,2,2142.8499,ULB_fETISh_32km,Standard
2083,2,2142.8594,ULB_fETISh_32km,Standard
2084,2,2142.866,ULB_fETISh_32km,Standard
2085,2,2142.961,ULB_fETISh_32km,Standard
2086,2,2143.1055,ULB_fETISh_32km,Standard
2087,2,2143.1729,ULB_fETISh_32km,Standard
2088,2,2143.2607,ULB_fETISh_32km,Standard
2089,2,2143.3462,ULB_fETISh_32km,Standard
2090,2,2143.4104,ULB_fETISh_32km,Standard
2091,2,2143.4329,ULB_fETISh_32km,Standard
2092,2,2143.5432,ULB_fETISh_32km,Standard
2093,2,2143.5925,ULB_fETISh_32km,Standard
2094,2,2143.6877,ULB_fETISh_32km,Standard
2095,2,2143.6516,ULB_fETISh_32km,Standard
2096,2,2143.6467,ULB_fETISh_32km,Standard
2097,2,2143.7332,ULB_fETISh_32km,Standard
2098,2,2143.7795,ULB_fETISh_32km,Standard
2099,2,2143.6746,ULB_fETISh_32km,Standard
2100,2,2143.5596,ULB_fETISh_32km,Standard
2016,3,321.6195,ULB_fETISh_32km,Standard
2017,3,321.5652,ULB_fETISh_32km,Standard
2018,3,321.48907,ULB_fETISh_32km,Standard
2019,3,321.3431,ULB_fETISh_32km,Standard
2020,3,321.19247,ULB_fETISh_32km,Standard
2021,3,321.06158,ULB_fETISh_32km,Standard
2022,3,320.9115,ULB_fETISh_32km,Standard
2023,3,320.75705,ULB_fETISh_32km,Standard
2024,3,320.60733,ULB_fETISh_32km,Standard
2025,3,320.45395,ULB_fETISh_32km,Standard
2026,3,320.30157,ULB_fETISh_32km,Standard
2027,3,320.15686,ULB_fETISh_32km,Standard
2028,3,320.0258,ULB_fETISh_32km,Standard
2029,3,319.90222,ULB_fETISh_32km,Standard
2030,3,319.7964,ULB_fETISh_32km,Standard
2031,3,319.6987,ULB_fETISh_32km,Standard
2032,3,319.5891,ULB_fETISh_32km,Standard
2033,3,319.4995,ULB_fETISh_32km,Standard
2034,3,319.4165,ULB_fETISh_32km,Standard
2035,3,319.34167,ULB_fETISh_32km,Standard
2036,3,319.25146,ULB_fETISh_32km,Standard
2037,3,319.18082,ULB_fETISh_32km,Standard
2038,3,319.11865,ULB_fETISh_32km,Standard
2039,3,319.05835,ULB_fETISh_32km,Standard
2040,3,319.01172,ULB_fETISh_32km,Standard
2041,3,318.93805,ULB_fETISh_32km,Standard
2042,3,318.88477,ULB_fETISh_32km,Standard
2043,3,318.8441,ULB_fETISh_32km,Standard
2044,3,318.784,ULB_fETISh_32km,Standard
2045,3,318.74243,ULB_fETISh_32km,Standard
2046,3,318.67728,ULB_fETISh_32km,Standard
2047,3,318.6266,ULB_fETISh_32km,Standard
2048,3,318.56738,ULB_fETISh_32km,Standard
2049,3,318.4898,ULB_fETISh_32km,Standard
2050,3,318.41837,ULB_fETISh_32km,Standard
2051,3,318.34128,ULB_fETISh_32km,Standard
2052,3,318.2752,ULB_fETISh_32km,Standard
2053,3,318.20197,ULB_fETISh_32km,Standard
2054,3,318.12317,ULB_fETISh_32km,Standard
2055,3,318.05423,ULB_fETISh_32km,Standard
2056,3,317.99173,ULB_fETISh_32km,Standard
2057,3,317.94177,ULB_fETISh_32km,Standard
2058,3,317.89236,ULB_fETISh_32km,Standard
2059,3,317.84082,ULB_fETISh_32km,Standard
2060,3,317.79633,ULB_fETISh_32km,Standard
2061,3,317.75443,ULB_fETISh_32km,Standard
2062,3,317.72403,ULB_fETISh_32km,Standard
2063,3,317.72244,ULB_fETISh_32km,Standard
2064,3,317.6981,ULB_fETISh_32km,Standard
2065,3,317.6971,ULB_fETISh_32km,Standard
2066,3,317.6873,ULB_fETISh_32km,Standard
2067,3,317.69614,ULB_fETISh_32km,Standard
2068,3,317.697,ULB_fETISh_32km,Standard
2069,3,317.68933,ULB_fETISh_32km,Standard
2070,3,317.68143,ULB_fETISh_32km,Standard
2071,3,317.68088,ULB_fETISh_32km,Standard
2072,3,317.67728,ULB_fETISh_32km,Standard
2073,3,317.66333,ULB_fETISh_32km,Standard
2074,3,317.6592,ULB_fETISh_32km,Standard
2075,3,317.65112,ULB_fETISh_32km,Standard
2076,3,317.6399,ULB_fETISh_32km,Standard
2077,3,317.62488,ULB_fETISh_32km,Standard
2078,3,317.61725,ULB_fETISh_32km,Standard
2079,3,317.5946,ULB_fETISh_32km,Standard
2080,3,317.59686,ULB_fETISh_32km,Standard
2081,3,317.5753,ULB_fETISh_32km,Standard
2082,3,317.57794,ULB_fETISh_32km,Standard
2083,3,317.5572,ULB_fETISh_32km,Standard
2084,3,317.5594,ULB_fETISh_32km,Standard
2085,3,317.54596,ULB_fETISh_32km,Standard
2086,3,317.53122,ULB_fETISh_32km,Standard
2087,3,317.53427,ULB_fETISh_32km,Standard
2088,3,317.52725,ULB_fETISh_32km,Standard
2089,3,317.5167,ULB_fETISh_32km,Standard
2090,3,317.50613,ULB_fETISh_32km,Standard
2091,3,317.50635,ULB_fETISh_32km,Standard
2092,3,317.51822,ULB_fETISh_32km,Standard
2093,3,317.5103,ULB_fETISh_32km,Standard
2094,3,317.49652,ULB_fETISh_32km,Standard
2095,3,317.47946,ULB_fETISh_32km,Standard
2096,3,317.46637,ULB_fETISh_32km,Standard
2097,3,317.45294,ULB_fETISh_32km,Standard
2098,3,317.45755,ULB_fETISh_32km,Standard
2099,3,317.44693,ULB_fETISh_32km,Standard
2100,3,317.4411,ULB_fETISh_32km,Standard
2016,4,1343.2625,ULB_fETISh_32km,Standard
2017,4,1342.6185,ULB_fETISh_32km,Standard
2018,4,1341.9523,ULB_fETISh_32km,Standard
2019,4,1341.4294,ULB_fETISh_32km,Standard
2020,4,1340.9004,ULB_fETISh_32km,Standard
2021,4,1340.3029,ULB_fETISh_32km,Standard
2022,4,1339.6619,ULB_fETISh_32km,Standard
2023,4,1338.9897,ULB_fETISh_32km,Standard
2024,4,1338.426,ULB_fETISh_32km,Standard
2025,4,1337.832,ULB_fETISh_32km,Standard
2026,4,1337.2913,ULB_fETISh_32km,Standard
2027,4,1336.7079,ULB_fETISh_32km,Standard
2028,4,1336.1287,ULB_fETISh_32km,Standard
2029,4,1335.5846,ULB_fETISh_32km,Standard
2030,4,1335.0532,ULB_fETISh_32km,Standard
2031,4,1334.4667,ULB_fETISh_32km,Standard
2032,4,1333.8105,ULB_fETISh_32km,Standard
2033,4,1333.1581,ULB_fETISh_32km,Standard
2034,4,1332.47,ULB_fETISh_32km,Standard
2035,4,1331.8687,ULB_fETISh_32km,Standard
2036,4,1331.1721,ULB_fETISh_32km,Standard
2037,4,1330.6334,ULB_fETISh_32km,Standard
2038,4,1329.984,ULB_fETISh_32km,Standard
2039,4,1329.28,ULB_fETISh_32km,Standard
2040,4,1328.5884,ULB_fETISh_32km,Standard
2041,4,1327.9072,ULB_fETISh_32km,Standard
2042,4,1327.2645,ULB_fETISh_32km,Standard
2043,4,1326.6049,ULB_fETISh_32km,Standard
2044,4,1325.9705,ULB_fETISh_32km,Standard
2045,4,1325.3677,ULB_fETISh_32km,Standard
2046,4,1324.7965,ULB_fETISh_32km,Standard
2047,4,1324.1124,ULB_fETISh_32km,Standard
2048,4,1323.4164,ULB_fETISh_32km,Standard
2049,4,1322.8137,ULB_fETISh_32km,Standard
2050,4,1322.1659,ULB_fETISh_32km,Standard
2051,4,1321.4655,ULB_fETISh_32km,Standard
2052,4,1320.7888,ULB_fETISh_32km,Standard
2053,4,1320.0779,ULB_fETISh_32km,Standard
2054,4,1319.3563,ULB_fETISh_32km,Standard
2055,4,1318.6803,ULB_fETISh_32km,Standard
2056,4,1318.0671,ULB_fETISh_32km,Standard
2057,4,1317.428,ULB_fETISh_32km,Standard
2058,4,1316.8,ULB_fETISh_32km,Standard
2059,4,1316.0582,ULB_fETISh_32km,Standard
2060,4,1315.4988,ULB_fETISh_32km,Standard
2061,4,1314.6768,ULB_fETISh_32km,Standard
2062,4,1314.1794,ULB_fETISh_32km,Standard
2063,4,1313.5669,ULB_fETISh_32km,Standard
2064,4,1312.8392,ULB_fETISh_32km,Standard
2065,4,1312.2653,ULB_fETISh_32km,Standard
2066,4,1311.5812,ULB_fETISh_32km,Standard
2067,4,1310.938,ULB_fETISh_32km,Standard
2068,4,1310.3865,ULB_fETISh_32km,Standard
2069,4,1309.6078,ULB_fETISh_32km,Standard
2070,4,1308.9427,ULB_fETISh_32km,Standard
2071,4,1308.1345,ULB_fETISh_32km,Standard
2072,4,1307.5994,ULB_fETISh_32km,Standard
2073,4,1306.8253,ULB_fETISh_32km,Standard
2074,4,1306.1173,ULB_fETISh_32km,Standard
2075,4,1305.4712,ULB_fETISh_32km,Standard
2076,4,1304.8799,ULB_fETISh_32km,Standard
2077,4,1304.2234,ULB_fETISh_32km,Standard
2078,4,1303.4828,ULB_fETISh_32km,Standard
2079,4,1303.0005,ULB_fETISh_32km,Standard
2080,4,1302.3467,ULB_fETISh_32km,Standard
2081,4,1301.7275,ULB_fETISh_32km,Standard
2082,4,1301.1985,ULB_fETISh_32km,Standard
2083,4,1300.4507,ULB_fETISh_32km,Standard
2084,4,1299.9159,ULB_fETISh_32km,Standard
2085,4,1299.565,ULB_fETISh_32km,Standard
2086,4,1299.0227,ULB_fETISh_32km,Standard
2087,4,1298.3818,ULB_fETISh_32km,Standard
2088,4,1297.5027,ULB_fETISh_32km,Standard
2089,4,1296.7426,ULB_fETISh_32km,Standard
2090,4,1295.9678,ULB_fETISh_32km,Standard
2091,4,1295.2944,ULB_fETISh_32km,Standard
2092,4,1294.3533,ULB_fETISh_32km,Standard
2093,4,1293.7,ULB_fETISh_32km,Standard
2094,4,1293.1204,ULB_fETISh_32km,Standard
2095,4,1292.5378,ULB_fETISh_32km,Standard
2096,4,1291.937,ULB_fETISh_32km,Standard
2097,4,1291.4526,ULB_fETISh_32km,Standard
2098,4,1291.1096,ULB_fETISh_32km,Standard
2099,4,1290.739,ULB_fETISh_32km,Standard
2100,4,1290.5615,ULB_fETISh_32km,Standard
2016,5,1725.489,ULB_fETISh_32km,Standard
2017,5,1725.4879,ULB_fETISh_32km,Standard
2018,5,1725.5071,ULB_fETISh_32km,Standard
2019,5,1725.6697,ULB_fETISh_32km,Standard
2020,5,1726.1715,ULB_fETISh_32km,Standard
2021,5,1726.1761,ULB_fETISh_32km,Standard
2022,5,1726.0078,ULB_fETISh_32km,Standard
2023,5,1725.8937,ULB_fETISh_32km,Standard
2024,5,1726.2772,ULB_fETISh_32km,Standard
2025,5,1726.2181,ULB_fETISh_32km,Standard
2026,5,1726.2634,ULB_fETISh_32km,Standard
2027,5,1726.1028,ULB_fETISh_32km,Standard
2028,5,1727.0756,ULB_fETISh_32km,Standard
2029,5,1727.2798,ULB_fETISh_32km,Standard
2030,5,1727.0272,ULB_fETISh_32km,Standard
2031,5,1726.9799,ULB_fETISh_32km,Standard
2032,5,1727.3507,ULB_fETISh_32km,Standard
2033,5,1727.6995,ULB_fETISh_32km,Standard
2034,5,1727.6743,ULB_fETISh_32km,Standard
2035,5,1727.5426,ULB_fETISh_32km,Standard
2036,5,1727.5836,ULB_fETISh_32km,Standard
2037,5,1727.5946,ULB_fETISh_32km,Standard
2038,5,1728.0021,ULB_fETISh_32km,Standard
2039,5,1728.2793,ULB_fETISh_32km,Standard
2040,5,1728.1416,ULB_fETISh_32km,Standard
2041,5,1728.2919,ULB_fETISh_32km,Standard
2042,5,1728.4084,ULB_fETISh_32km,Standard
2043,5,1728.4648,ULB_fETISh_32km,Standard
2044,5,1728.4828,ULB_fETISh_32km,Standard
2045,5,1728.528,ULB_fETISh_32km,Standard
2046,5,1728.8954,ULB_fETISh_32km,Standard
2047,5,1728.8253,ULB_fETISh_32km,Standard
2048,5,1728.8574,ULB_fETISh_32km,Standard
2049,5,1728.989,ULB_fETISh_32km,Standard
2050,5,1729.0916,ULB_fETISh_32km,Standard
2051,5,1729.1451,ULB_fETISh_32km,Standard
2052,5,1728.985,ULB_fETISh_32km,Standard
2053,5,1729.1307,ULB_fETISh_32km,Standard
2054,5,1729.6522,ULB_fETISh_32km,Standard
2055,5,1729.8206,ULB_fETISh_32km,Standard
2056,5,1729.7334,ULB_fETISh_32km,Standard
2057,5,1729.8801,ULB_fETISh_32km,Standard
2058,5,1730.2786,ULB_fETISh_32km,Standard
2059,5,1730.3925,ULB_fETISh_32km,Standard
2060,5,1730.1719,ULB_fETISh_32km,Standard
2061,5,1730.2493,ULB_fETISh_32km,Standard
2062,5,1730.4812,ULB_fETISh_32km,Standard
2063,5,1730.7721,ULB_fETISh_32km,Standard
2064,5,1730.5723,ULB_fETISh_32km,Standard
2065,5,1730.826,ULB_fETISh_32km,Standard
2066,5,1730.8179,ULB_fETISh_32km,Standard
2067,5,1730.8693,ULB_fETISh_32km,Standard
2068,5,1731.0105,ULB_fETISh_32km,Standard
2069,5,1731.8245,ULB_fETISh_32km,Standard
2070,5,1732.08,ULB_fETISh_32km,Standard
2071,5,1732.2675,ULB_fETISh_32km,Standard
2072,5,1732.2258,ULB_fETISh_32km,Standard
2073,5,1731.9811,ULB_fETISh_32km,Standard
2074,5,1732.3578,ULB_fETISh_32km,Standard
2075,5,1732.5162,ULB_fETISh_32km,Standard
2076,5,1732.3884,ULB_fETISh_32km,Standard
2077,5,1732.56,ULB_fETISh_32km,Standard
2078,5,1732.3956,ULB_fETISh_32km,Standard
2079,5,1732.12,ULB_fETISh_32km,Standard
2080,5,1732.4409,ULB_fETISh_32km,Standard
2081,5,1732.6915,ULB_fETISh_32km,Standard
2082,5,1732.9224,ULB_fETISh_32km,Standard
2083,5,1733.0101,ULB_fETISh_32km,Standard
2084,5,1733.0753,ULB_fETISh_32km,Standard
2085,5,1733.566,ULB_fETISh_32km,Standard
2086,5,1733.5397,ULB_fETISh_32km,Standard
2087,5,1733.6536,ULB_fETISh_32km,Standard
2088,5,1734.1229,ULB_fETISh_32km,Standard
2089,5,1734.3319,ULB_fETISh_32km,Standard
2090,5,1734.6163,ULB_fETISh_32km,Standard
2091,5,1734.7257,ULB_fETISh_32km,Standard
2092,5,1734.8854,ULB_fETISh_32km,Standard
2093,5,1734.7784,ULB_fETISh_32km,Standard
2094,5,1734.7133,ULB_fETISh_32km,Standard
2095,5,1734.6255,ULB_fETISh_32km,Standard
2096,5,1734.4978,ULB_fETISh_32km,Standard
2097,5,1734.847,ULB_fETISh_32km,Standard
2098,5,1735.4478,ULB_fETISh_32km,Standard
2099,5,1735.7112,ULB_fETISh_32km,Standard
2100,5,1735.7057,ULB_fETISh_32km,Standard
2016,6,10747.743,ULB_fETISh_32km,Standard
2017,6,10748.205,ULB_fETISh_32km,Standard
2018,6,10748.303,ULB_fETISh_32km,Standard
2019,6,10748.35,ULB_fETISh_32km,Standard
2020,6,10748.548,ULB_fETISh_32km,Standard
2021,6,10748.536,ULB_fETISh_32km,Standard
2022,6,10748.653,ULB_fETISh_32km,Standard
2023,6,10748.798,ULB_fETISh_32km,Standard
2024,6,10748.904,ULB_fETISh_32km,Standard
2025,6,10749.019,ULB_fETISh_32km,Standard
2026,6,10749.149,ULB_fETISh_32km,Standard
2027,6,10749.287,ULB_fETISh_32km,Standard
2028,6,10749.423,ULB_fETISh_32km,Standard
2029,6,10749.541,ULB_fETISh_32km,Standard
2030,6,10749.689,ULB_fETISh_32km,Standard
2031,6,10749.839,ULB_fETISh_32km,Standard
2032,6,10750.013,ULB_fETISh_32km,Standard
2033,6,10750.134,ULB_fETISh_32km,Standard
2034,6,10750.285,ULB_fETISh_32km,Standard
2035,6,10750.432,ULB_fETISh_32km,Standard
