,aSMB,sector,aogcm,year,aST,sector,aogcm,year
42,-7.725746855977436e-06,4.0,cnrm-cm6_ssp585,43,1.1135730705122033,4.0,cnrm-cm6_ssp585,43
43,-1.4328176704821113e-05,4.0,cnrm-cm6_ssp585,44,1.2589339684072673,4.0,cnrm-cm6_ssp585,44
44,-1.3194599904195555e-05,4.0,cnrm-cm6_ssp585,45,1.9320584615856973,4.0,cnrm-cm6_ssp585,45
45,-1.915718058669093e-05,4.0,cnrm-cm6_ssp585,46,1.266505049666883,4.0,cnrm-cm6_ssp585,46
46,-1.6864011806630065e-05,4.0,cnrm-cm6_ssp585,47,1.1263939544819157,4.0,cnrm-cm6_ssp585,47
47,-2.2525533510026503e-05,4.0,cnrm-cm6_ssp585,48,1.878347110743232,4.0,cnrm-cm6_ssp585,48
48,-2.5769700704081892e-05,4.0,cnrm-cm6_ssp585,49,2.125629277819628,4.0,cnrm-cm6_ssp585,49
49,-1.477528794388276e-05,4.0,cnrm-cm6_ssp585,50,1.2535495964791112,4.0,cnrm-cm6_ssp585,50
50,-2.4437990680380016e-05,4.0,cnrm-cm6_ssp585,51,1.7516586825645915,4.0,cnrm-cm6_ssp585,51
51,-2.3735029226717115e-05,4.0,cnrm-cm6_ssp585,52,1.54009016998944,4.0,cnrm-cm6_ssp585,52
52,-2.064927458655418e-05,4.0,cnrm-cm6_ssp585,53,2.505141481922035,4.0,cnrm-cm6_ssp585,53
53,-3.413599250476535e-05,4.0,cnrm-cm6_ssp585,54,2.786111968758071,4.0,cnrm-cm6_ssp585,54
54,-2.33251872583456e-05,4.0,cnrm-cm6_ssp585,55,1.8025023647450176,4.0,cnrm-cm6_ssp585,55
55,-1.6770868697824422e-05,4.0,cnrm-cm6_ssp585,56,2.504716278130694,4.0,cnrm-cm6_ssp585,56
56,-2.154202984419191e-05,4.0,cnrm-cm6_ssp585,57,1.6609617658970142,4.0,cnrm-cm6_ssp585,57
57,-1.9327201127475117e-05,4.0,cnrm-cm6_ssp585,58,1.6636617885773055,4.0,cnrm-cm6_ssp585,58
58,-1.9362027658734226e-05,4.0,cnrm-cm6_ssp585,59,2.405315000740814,4.0,cnrm-cm6_ssp585,59
59,-2.914865602455704e-05,4.0,cnrm-cm6_ssp585,60,2.1744568256759598,4.0,cnrm-cm6_ssp585,60
60,-3.386410125871996e-05,4.0,cnrm-cm6_ssp585,61,2.1257260386076333,4.0,cnrm-cm6_ssp585,61
61,-2.5761278760657955e-05,4.0,cnrm-cm6_ssp585,62,2.246511299484601,4.0,cnrm-cm6_ssp585,62
62,-3.0244481097811292e-05,4.0,cnrm-cm6_ssp585,63,2.8126261436717725,4.0,cnrm-cm6_ssp585,63
63,-2.565487392379812e-05,4.0,cnrm-cm6_ssp585,64,2.39530400672062,4.0,cnrm-cm6_ssp585,64
64,-2.935685405901967e-05,4.0,cnrm-cm6_ssp585,65,3.043984676781303,4.0,cnrm-cm6_ssp585,65
65,-3.418095935296547e-05,4.0,cnrm-cm6_ssp585,66,2.7138362769420867,4.0,cnrm-cm6_ssp585,66
66,-3.3565158491711096e-05,4.0,cnrm-cm6_ssp585,67,2.7942031381736507,4.0,cnrm-cm6_ssp585,67
67,-3.0013945502614037e-05,4.0,cnrm-cm6_ssp585,68,2.1299693054434363,4.0,cnrm-cm6_ssp585,68
68,-2.7202168576629884e-05,4.0,cnrm-cm6_ssp585,69,2.741978605770162,4.0,cnrm-cm6_ssp585,69
69,-3.052098005733897e-05,4.0,cnrm-cm6_ssp585,70,2.18101888176469,4.0,cnrm-cm6_ssp585,70
70,-3.734375812338152e-05,4.0,cnrm-cm6_ssp585,71,2.9195794385338623,4.0,cnrm-cm6_ssp585,71
71,-4.139029894399208e-05,4.0,cnrm-cm6_ssp585,72,2.823508509299108,4.0,cnrm-cm6_ssp585,72
72,-3.535014803316207e-05,4.0,cnrm-cm6_ssp585,73,2.137343853994847,4.0,cnrm-cm6_ssp585,73
73,-2.7525085789329296e-05,4.0,cnrm-cm6_ssp585,74,2.3042916205447614,4.0,cnrm-cm6_ssp585,74
74,-3.38030657457815e-05,4.0,cnrm-cm6_ssp585,75,2.6034058220023915,4.0,cnrm-cm6_ssp585,75
75,-2.9107789127248986e-05,4.0,cnrm-cm6_ssp585,76,2.2727960819668884,4.0,cnrm-cm6_ssp585,76
76,-4.1907377756767e-05,4.0,cnrm-cm6_ssp585,77,2.4835007654546972,4.0,cnrm-cm6_ssp585,77
77,-4.257501453365162e-05,4.0,cnrm-cm6_ssp585,78,2.722844957658523,4.0,cnrm-cm6_ssp585,78
78,-3.6341803845367416e-05,4.0,cnrm-cm6_ssp585,79,3.033935334879117,4.0,cnrm-cm6_ssp585,79
79,-4.3437862334051304e-05,4.0,cnrm-cm6_ssp585,80,3.464355850831149,4.0,cnrm-cm6_ssp585,80
80,-6.30226605799728e-05,4.0,cnrm-cm6_ssp585,81,3.8580361167407937,4.0,cnrm-cm6_ssp585,81
81,-5.133788966941473e-05,4.0,cnrm-cm6_ssp585,82,2.664817457565661,4.0,cnrm-cm6_ssp585,82
82,-4.930196113978994e-05,4.0,cnrm-cm6_ssp585,83,4.0836106312235545,4.0,cnrm-cm6_ssp585,83
83,-5.257069775638314e-05,4.0,cnrm-cm6_ssp585,84,3.1056440324282333,4.0,cnrm-cm6_ssp585,84
84,-4.7618327590014784e-05,4.0,cnrm-cm6_ssp585,85,3.3169539700880204,4.0,cnrm-cm6_ssp585,85
85,-6.0201839836875745e-05,4.0,cnrm-cm6_ssp585,86,4.078664691375433,4.0,cnrm-cm6_ssp585,86
0,-2.860183131976403e-06,5.0,cnrm-cm6_ssp585,1,0.5365691632680083,5.0,cnrm-cm6_ssp585,1
1,-7.237748935088707e-06,5.0,cnrm-cm6_ssp585,2,0.6782216130115439,5.0,cnrm-cm6_ssp585,2
2,3.653891712625418e-06,5.0,cnrm-cm6_ssp585,3,-0.04673436678032777,5.0,cnrm-cm6_ssp585,3
3,-3.0316978843783943e-06,5.0,cnrm-cm6_ssp585,4,1.5714957428752288,5.0,cnrm-cm6_ssp585,4
4,-5.048629963667203e-06,5.0,cnrm-cm6_ssp585,5,-0.5917439194355658,5.0,cnrm-cm6_ssp585,5
5,-2.009680314446222e-06,5.0,cnrm-cm6_ssp585,6,-0.011736280833144562,5.0,cnrm-cm6_ssp585,6
6,-8.522574610749789e-06,5.0,cnrm-cm6_ssp585,7,1.0207546824684905,5.0,cnrm-cm6_ssp585,7
7,-9.172209119648086e-06,5.0,cnrm-cm6_ssp585,8,2.034501600887284,5.0,cnrm-cm6_ssp585,8
8,-5.645259024763041e-06,5.0,cnrm-cm6_ssp585,9,1.1067533774639826,5.0,cnrm-cm6_ssp585,9
9,-4.190059281959406e-06,5.0,cnrm-cm6_ssp585,10,1.0515931582250515,5.0,cnrm-cm6_ssp585,10
10,-7.951376475929621e-06,5.0,cnrm-cm6_ssp585,11,2.099087050091664,5.0,cnrm-cm6_ssp585,11
11,-6.280627722264234e-06,5.0,cnrm-cm6_ssp585,12,1.634861401922977,5.0,cnrm-cm6_ssp585,12
12,-7.723581263742932e-06,5.0,cnrm-cm6_ssp585,13,1.4735878610016815,5.0,cnrm-cm6_ssp585,13
13,-1.6298916076316803e-06,5.0,cnrm-cm6_ssp585,14,1.1365608593098704,5.0,cnrm-cm6_ssp585,14
14,3.325645532891843e-07,5.0,cnrm-cm6_ssp585,15,1.317288351514933,5.0,cnrm-cm6_ssp585,15
15,-3.193795627443015e-06,5.0,cnrm-cm6_ssp585,16,0.24438824254303732,5.0,cnrm-cm6_ssp585,16
16,-1.019194799327336e-06,5.0,cnrm-cm6_ssp585,17,-0.43656798754868664,5.0,cnrm-cm6_ssp585,17
17,-3.8496299020897285e-06,5.0,cnrm-cm6_ssp585,18,0.7558615850870314,5.0,cnrm-cm6_ssp585,18
18,-5.408754344082235e-06,5.0,cnrm-cm6_ssp585,19,0.4757534236570815,5.0,cnrm-cm6_ssp585,19
19,-1.0277928884698773e-05,5.0,cnrm-cm6_ssp585,20,0.8279256533830278,5.0,cnrm-cm6_ssp585,20
20,-1.2986236626064646e-06,5.0,cnrm-cm6_ssp585,21,2.1499244524547585,5.0,cnrm-cm6_ssp585,21
21,-8.376114127764535e-06,5.0,cnrm-cm6_ssp585,22,2.0918175584991507,5.0,cnrm-cm6_ssp585,22
22,-6.796750031056653e-06,5.0,cnrm-cm6_ssp585,23,1.974389207083327,5.0,cnrm-cm6_ssp585,23
23,-9.245765313871262e-06,5.0,cnrm-cm6_ssp585,24,1.0880678079191135,5.0,cnrm-cm6_ssp585,24
24,-3.957375954217573e-06,5.0,cnrm-cm6_ssp585,25,1.1389400610541027,5.0,cnrm-cm6_ssp585,25
25,-9.083149540822263e-06,5.0,cnrm-cm6_ssp585,26,1.3697400296193833,5.0,cnrm-cm6_ssp585,26
26,-6.5204719275266275e-06,5.0,cnrm-cm6_ssp585,27,0.6444717756805818,5.0,cnrm-cm6_ssp585,27
27,-3.988573002912468e-06,5.0,cnrm-cm6_ssp585,28,1.3476728246578857,5.0,cnrm-cm6_ssp585,28
28,-8.60480840948232e-06,5.0,cnrm-cm6_ssp585,29,1.5760502302898804,5.0,cnrm-cm6_ssp585,29
29,-5.729770508174548e-06,5.0,cnrm-cm6_ssp585,30,1.0176141876236178,5.0,cnrm-cm6_ssp585,30
30,3.4305788509752886e-07,5.0,cnrm-cm6_ssp585,31,0.013144584048903186,5.0,cnrm-cm6_ssp585,31
31,-5.231903181767853e-06,5.0,cnrm-cm6_ssp585,32,1.6423064883222998,5.0,cnrm-cm6_ssp585,32
32,-6.346286789797376e-06,5.0,cnrm-cm6_ssp585,33,2.6587489544015384,5.0,cnrm-cm6_ssp585,33
33,-3.5115926494703878e-06,5.0,cnrm-cm6_ssp585,34,0.7579155663551368,5.0,cnrm-cm6_ssp585,34
34,-1.2042688297331998e-05,5.0,cnrm-cm6_ssp585,35,2.6953448166677276,5.0,cnrm-cm6_ssp585,35
35,-1.4665712132040146e-05,5.0,cnrm-cm6_ssp585,36,3.9482167945603157,5.0,cnrm-cm6_ssp585,36
36,-1.1094318272025006e-05,5.0,cnrm-cm6_ssp585,37,2.133855934966581,5.0,cnrm-cm6_ssp585,37
37,-3.199194743212238e-06,5.0,cnrm-cm6_ssp585,38,1.5063285434532774,5.0,cnrm-cm6_ssp585,38
38,-8.251911150796295e-06,5.0,cnrm-cm6_ssp585,39,1.6180720540275784,5.0,cnrm-cm6_ssp585,39
39,-3.0297367038520565e-06,5.0,cnrm-cm6_ssp585,40,0.9659774864973866,5.0,cnrm-cm6_ssp585,40
40,-1.1139453243823444e-05,5.0,cnrm-cm6_ssp585,41,2.3311115184199185,5.0,cnrm-cm6_ssp585,41
41,-9.952553614780433e-06,5.0,cnrm-cm6_ssp585,42,2.258349064280074,5.0,cnrm-cm6_ssp585,42
42,-4.628349719057433e-06,5.0,cnrm-cm6_ssp585,43,2.5133130154931624,5.0,cnrm-cm6_ssp585,43
43,-1.1069412727433451e-05,5.0,cnrm-cm6_ssp585,44,2.234038254255075,5.0,cnrm-cm6_ssp585,44
44,-5.867307122052034e-06,5.0,cnrm-cm6_ssp585,45,2.752504326343122,5.0,cnrm-cm6_ssp585,45
45,-1.643199579972479e-05,5.0,cnrm-cm6_ssp585,46,2.1376307929919722,5.0,cnrm-cm6_ssp585,46
46,-1.544087541388168e-05,5.0,cnrm-cm6_ssp585,47,2.2690846917664476,5.0,cnrm-cm6_ssp585,47
47,-1.6147320242955604e-05,5.0,cnrm-cm6_ssp585,48,2.6853169136135793,5.0,cnrm-cm6_ssp585,48
48,-1.624976931558931e-05,5.0,cnrm-cm6_ssp585,49,3.045380274574503,5.0,cnrm-cm6_ssp585,49
49,-1.2085487653465293e-05,5.0,cnrm-cm6_ssp585,50,2.3211691670402588,5.0,cnrm-cm6_ssp585,50
50,-1.3139653445309537e-05,5.0,cnrm-cm6_ssp585,51,2.879702520854091,5.0,cnrm-cm6_ssp585,51
51,-1.7113019328729816e-05,5.0,cnrm-cm6_ssp585,52,2.758139194650465,5.0,cnrm-cm6_ssp585,52
52,-1.5758712837387768e-05,5.0,cnrm-cm6_ssp585,53,3.6056924519280495,5.0,cnrm-cm6_ssp585,53
53,-2.0251275221451376e-05,5.0,cnrm-cm6_ssp585,54,4.384610219472942,5.0,cnrm-cm6_ssp585,54
54,-1.5129939837849639e-05,5.0,cnrm-cm6_ssp585,55,3.125270433406559,5.0,cnrm-cm6_ssp585,55
55,-1.4418556792316739e-05,5.0,cnrm-cm6_ssp585,56,4.003299713936173,5.0,cnrm-cm6_ssp585,56
56,-1.9205852025698275e-05,5.0,cnrm-cm6_ssp585,57,3.202942674189711,5.0,cnrm-cm6_ssp585,57
57,-1.2353073807904917e-05,5.0,cnrm-cm6_ssp585,58,3.3413456696283985,5.0,cnrm-cm6_ssp585,58
58,-1.2872793354983662e-05,5.0,cnrm-cm6_ssp585,59,3.749948681958756,5.0,cnrm-cm6_ssp585,59
59,-2.2011427110696877e-05,5.0,cnrm-cm6_ssp585,60,3.6883948973592418,5.0,cnrm-cm6_ssp585,60
60,-2.963676841575922e-05,5.0,cnrm-cm6_ssp585,61,4.018730120989109,5.0,cnrm-cm6_ssp585,61
61,-2.2768764058689584e-05,5.0,cnrm-cm6_ssp585,62,3.693922221063013,5.0,cnrm-cm6_ssp585,62
62,-2.0485913366358455e-05,5.0,cnrm-cm6_ssp585,63,4.683680559703834,5.0,cnrm-cm6_ssp585,63
63,-1.7516941532839215e-05,5.0,cnrm-cm6_ssp585,64,4.263359746073544,5.0,cnrm-cm6_ssp585,64
64,-1.807453124188065e-05,5.0,cnrm-cm6_ssp585,65,4.829872815445243,5.0,cnrm-cm6_ssp585,65
65,-2.2441493845054054e-05,5.0,cnrm-cm6_ssp585,66,4.592886266373994,5.0,cnrm-cm6_ssp585,66
66,-2.1575675499828463e-05,5.0,cnrm-cm6_ssp585,67,4.579546916799178,5.0,cnrm-cm6_ssp585,67
67,-2.254237126031724e-05,5.0,cnrm-cm6_ssp585,68,3.9130320945569514,5.0,cnrm-cm6_ssp585,68
68,-2.0299698618239095e-05,5.0,cnrm-cm6_ssp585,69,4.694200893651917,5.0,cnrm-cm6_ssp585,69
69,-2.290148571791848e-05,5.0,cnrm-cm6_ssp585,70,3.6737176407665073,5.0,cnrm-cm6_ssp585,70
70,-2.893962127890372e-05,5.0,cnrm-cm6_ssp585,71,4.711202808519406,5.0,cnrm-cm6_ssp585,71
71,-2.636277471950238e-05,5.0,cnrm-cm6_ssp585,72,4.770832387249355,5.0,cnrm-cm6_ssp585,72
72,-2.5961170476497262e-05,5.0,cnrm-cm6_ssp585,73,4.252339086861446,5.0,cnrm-cm6_ssp585,73
73,-2.3365467531935635e-05,5.0,cnrm-cm6_ssp585,74,3.902143644422975,5.0,cnrm-cm6_ssp585,74
74,-2.7903207246927184e-05,5.0,cnrm-cm6_ssp585,75,4.1423943071357066,5.0,cnrm-cm6_ssp585,75
75,-2.2217343107704623e-05,5.0,cnrm-cm6_ssp585,76,3.5444049744977706,5.0,cnrm-cm6_ssp585,76
76,-3.224622343597982e-05,5.0,cnrm-cm6_ssp585,77,4.363805668736084,5.0,cnrm-cm6_ssp585,77
77,-3.0395767080078286e-05,5.0,cnrm-cm6_ssp585,78,5.002582478613067,5.0,cnrm-cm6_ssp585,78
78,-2.8099325537165634e-05,5.0,cnrm-cm6_ssp585,79,5.071933859916605,5.0,cnrm-cm6_ssp585,79
79,-2.967804694798681e-05,5.0,cnrm-cm6_ssp585,80,5.328069613629996,5.0,cnrm-cm6_ssp585,80
80,-4.4728177943224374e-05,5.0,cnrm-cm6_ssp585,81,6.195846725581038,5.0,cnrm-cm6_ssp585,81
81,-4.065492572221994e-05,5.0,cnrm-cm6_ssp585,82,4.822421286922025,5.0,cnrm-cm6_ssp585,82
82,-3.493121191423454e-05,5.0,cnrm-cm6_ssp585,83,6.359115396918024,5.0,cnrm-cm6_ssp585,83
83,-3.6699975312826834e-05,5.0,cnrm-cm6_ssp585,84,5.349888435027731,5.0,cnrm-cm6_ssp585,84
84,-3.48307648472558e-05,5.0,cnrm-cm6_ssp585,85,5.723093706018784,5.0,cnrm-cm6_ssp585,85
85,-4.293251656373869e-05,5.0,cnrm-cm6_ssp585,86,6.872327767838882,5.0,cnrm-cm6_ssp585,86
0,-1.9066527563111485e-06,6.0,cnrm-cm6_ssp585,1,1.5921940735872901,6.0,cnrm-cm6_ssp585,1
1,-9.914321071543686e-06,6.0,cnrm-cm6_ssp585,2,1.1572789986928305,6.0,cnrm-cm6_ssp585,2
2,4.8274079004604725e-06,6.0,cnrm-cm6_ssp585,3,0.24590998715083673,6.0,cnrm-cm6_ssp585,3
3,9.763877496175336e-09,6.0,cnrm-cm6_ssp585,4,1.7890824002968067,6.0,cnrm-cm6_ssp585,4
4,-1.3499765925779117e-06,6.0,cnrm-cm6_ssp585,5,-0.6343049962285325,6.0,cnrm-cm6_ssp585,5
5,-3.88149740345437e-06,6.0,cnrm-cm6_ssp585,6,0.07333129587472705,6.0,cnrm-cm6_ssp585,6
6,-1.1361004748945923e-05,6.0,cnrm-cm6_ssp585,7,0.9197005665698015,6.0,cnrm-cm6_ssp585,7
7,-8.344418698310665e-06,6.0,cnrm-cm6_ssp585,8,2.072839501490643,6.0,cnrm-cm6_ssp585,8
8,-5.202158231819207e-06,6.0,cnrm-cm6_ssp585,9,1.7269808418482961,6.0,cnrm-cm6_ssp585,9
9,-6.128965311709203e-06,6.0,cnrm-cm6_ssp585,10,1.2990015971221507,6.0,cnrm-cm6_ssp585,10
10,-1.1652719072770191e-05,6.0,cnrm-cm6_ssp585,11,1.8961117145959872,6.0,cnrm-cm6_ssp585,11
11,-2.495305903261439e-06,6.0,cnrm-cm6_ssp585,12,1.8818219063768824,6.0,cnrm-cm6_ssp585,12
12,-9.462693278750771e-06,6.0,cnrm-cm6_ssp585,13,1.3466882392567578,6.0,cnrm-cm6_ssp585,13
13,-2.3619183018975966e-06,6.0,cnrm-cm6_ssp585,14,0.7101230704171813,6.0,cnrm-cm6_ssp585,14
14,4.582824234266681e-06,6.0,cnrm-cm6_ssp585,15,1.2923453042809667,6.0,cnrm-cm6_ssp585,15
15,-4.140828777504301e-06,6.0,cnrm-cm6_ssp585,16,0.9773692924470021,6.0,cnrm-cm6_ssp585,16
16,-1.9026373780586073e-06,6.0,cnrm-cm6_ssp585,17,0.40384003598888446,6.0,cnrm-cm6_ssp585,17
17,-4.246195857257999e-06,6.0,cnrm-cm6_ssp585,18,0.9289925778221141,6.0,cnrm-cm6_ssp585,18
18,-8.387810340102421e-06,6.0,cnrm-cm6_ssp585,19,1.4135000606405024,6.0,cnrm-cm6_ssp585,19
19,-8.999071008420785e-06,6.0,cnrm-cm6_ssp585,20,1.0774725222273163,6.0,cnrm-cm6_ssp585,20
20,-6.00738058991106e-06,6.0,cnrm-cm6_ssp585,21,1.8247708270093321,6.0,cnrm-cm6_ssp585,21
21,-1.3755287067264971e-05,6.0,cnrm-cm6_ssp585,22,1.9319224291034263,6.0,cnrm-cm6_ssp585,22
22,-9.1097812817591e-06,6.0,cnrm-cm6_ssp585,23,2.225935126229165,6.0,cnrm-cm6_ssp585,23
23,-1.0961489957997345e-05,6.0,cnrm-cm6_ssp585,24,1.587020770632825,6.0,cnrm-cm6_ssp585,24
24,-7.6252138187743205e-06,6.0,cnrm-cm6_ssp585,25,1.3353886599321698,6.0,cnrm-cm6_ssp585,25
25,-1.0392782752135019e-05,6.0,cnrm-cm6_ssp585,26,1.9101775182166278,6.0,cnrm-cm6_ssp585,26
26,-1.036211026644854e-05,6.0,cnrm-cm6_ssp585,27,0.8644104346734602,6.0,cnrm-cm6_ssp585,27
27,-7.800570328818335e-06,6.0,cnrm-cm6_ssp585,28,1.878767269229065,6.0,cnrm-cm6_ssp585,28
28,-1.1372523696938583e-05,6.0,cnrm-cm6_ssp585,29,1.8935273961947148,6.0,cnrm-cm6_ssp585,29
29,-1.008314220517002e-05,6.0,cnrm-cm6_ssp585,30,0.8831800081123814,6.0,cnrm-cm6_ssp585,30
30,-4.45671198729112e-07,6.0,cnrm-cm6_ssp585,31,0.8571134894259576,6.0,cnrm-cm6_ssp585,31
31,-1.0788223174647583e-05,6.0,cnrm-cm6_ssp585,32,2.2764962759815925,6.0,cnrm-cm6_ssp585,32
32,-1.1342331745454772e-05,6.0,cnrm-cm6_ssp585,33,2.3385173934760446,6.0,cnrm-cm6_ssp585,33
33,-6.983423654314042e-06,6.0,cnrm-cm6_ssp585,34,1.2923946964139015,6.0,cnrm-cm6_ssp585,34
34,-1.0732225555617605e-05,6.0,cnrm-cm6_ssp585,35,2.589480408737474,6.0,cnrm-cm6_ssp585,35
35,-1.6933256020540443e-05,6.0,cnrm-cm6_ssp585,36,3.621203933102589,6.0,cnrm-cm6_ssp585,36
36,-1.441197279778783e-05,6.0,cnrm-cm6_ssp585,37,2.261861996696233,6.0,cnrm-cm6_ssp585,37
37,-8.457226879460022e-06,6.0,cnrm-cm6_ssp585,38,1.9594769908493896,6.0,cnrm-cm6_ssp585,38
38,-1.3512960461073159e-05,6.0,cnrm-cm6_ssp585,39,1.695761323875056,6.0,cnrm-cm6_ssp585,39
39,-4.642467002961973e-06,6.0,cnrm-cm6_ssp585,40,1.371745249920403,6.0,cnrm-cm6_ssp585,40
40,-1.5827558272311784e-05,6.0,cnrm-cm6_ssp585,41,2.5346440521464015,6.0,cnrm-cm6_ssp585,41
41,-1.603388049998106e-05,6.0,cnrm-cm6_ssp585,42,2.3247404407728474,6.0,cnrm-cm6_ssp585,42
42,-9.604265749501443e-06,6.0,cnrm-cm6_ssp585,43,2.4181229103581914,6.0,cnrm-cm6_ssp585,43
43,-1.3994231401852744e-05,6.0,cnrm-cm6_ssp585,44,2.8853705646233863,6.0,cnrm-cm6_ssp585,44
44,-1.4065281509173863e-05,6.0,cnrm-cm6_ssp585,45,3.132939883252066,6.0,cnrm-cm6_ssp585,45
45,-2.026516157308527e-05,6.0,cnrm-cm6_ssp585,46,2.29687608924439,6.0,cnrm-cm6_ssp585,46
46,-2.0096071528432627e-05,6.0,cnrm-cm6_ssp585,47,2.2961319090616383,6.0,cnrm-cm6_ssp585,47
47,-1.4346074293978595e-05,6.0,cnrm-cm6_ssp585,48,3.0004214705527508,6.0,cnrm-cm6_ssp585,48
48,-1.657314559926246e-05,6.0,cnrm-cm6_ssp585,49,3.1439045682718887,6.0,cnrm-cm6_ssp585,49
49,-1.5882656886997306e-05,6.0,cnrm-cm6_ssp585,50,2.8216847800948286,6.0,cnrm-cm6_ssp585,50
50,-1.3623660926417544e-05,6.0,cnrm-cm6_ssp585,51,2.666226433623428,6.0,cnrm-cm6_ssp585,51
51,-1.9968237018831017e-05,6.0,cnrm-cm6_ssp585,52,3.0302380529952733,6.0,cnrm-cm6_ssp585,52
52,-2.2598124884388525e-05,6.0,cnrm-cm6_ssp585,53,3.735761347961946,6.0,cnrm-cm6_ssp585,53
53,-2.235268186309601e-05,6.0,cnrm-cm6_ssp585,54,4.254996233389778,6.0,cnrm-cm6_ssp585,54
54,-1.8524363573449464e-05,6.0,cnrm-cm6_ssp585,55,3.4864652799117994,6.0,cnrm-cm6_ssp585,55
55,-2.2973761708105714e-05,6.0,cnrm-cm6_ssp585,56,4.020423436175698,6.0,cnrm-cm6_ssp585,56
56,-2.6194871071173146e-05,6.0,cnrm-cm6_ssp585,57,3.4730047561191006,6.0,cnrm-cm6_ssp585,57
57,-1.765045175479883e-05,6.0,cnrm-cm6_ssp585,58,3.4499182136018693,6.0,cnrm-cm6_ssp585,58
58,-1.8499596776213895e-05,6.0,cnrm-cm6_ssp585,59,3.9252684565661657,6.0,cnrm-cm6_ssp585,59
59,-2.6264471506921395e-05,6.0,cnrm-cm6_ssp585,60,3.8398292791957256,6.0,cnrm-cm6_ssp585,60
60,-3.2597660171362306e-05,6.0,cnrm-cm6_ssp585,61,4.080796575719739,6.0,cnrm-cm6_ssp585,61
61,-2.3789459454493723e-05,6.0,cnrm-cm6_ssp585,62,4.446251340474038,6.0,cnrm-cm6_ssp585,62
62,-2.2984472433002873e-05,6.0,cnrm-cm6_ssp585,63,4.570585137272271,6.0,cnrm-cm6_ssp585,63
63,-2.4769304980832445e-05,6.0,cnrm-cm6_ssp585,64,4.450748492306392,6.0,cnrm-cm6_ssp585,64
64,-2.201187427959007e-05,6.0,cnrm-cm6_ssp585,65,5.331896583185027,6.0,cnrm-cm6_ssp585,65
65,-2.5598412053023668e-05,6.0,cnrm-cm6_ssp585,66,4.844668201903637,6.0,cnrm-cm6_ssp585,66
66,-2.1482481618048067e-05,6.0,cnrm-cm6_ssp585,67,4.862063592951533,6.0,cnrm-cm6_ssp585,67
67,-3.0525885558543044e-05,6.0,cnrm-cm6_ssp585,68,4.3050070747888975,6.0,cnrm-cm6_ssp585,68
68,-2.613160852178015e-05,6.0,cnrm-cm6_ssp585,69,5.2742531421023,6.0,cnrm-cm6_ssp585,69
69,-2.2308911867239927e-05,6.0,cnrm-cm6_ssp585,70,4.285213178024882,6.0,cnrm-cm6_ssp585,70
70,-3.06250607793245e-05,6.0,cnrm-cm6_ssp585,71,5.562631943226945,6.0,cnrm-cm6_ssp585,71
71,-2.8849704230641813e-05,6.0,cnrm-cm6_ssp585,72,5.270318322292291,6.0,cnrm-cm6_ssp585,72
72,-2.703663702391118e-05,6.0,cnrm-cm6_ssp585,73,4.58476787337719,6.0,cnrm-cm6_ssp585,73
73,-3.50884984951863e-05,6.0,cnrm-cm6_ssp585,74,4.618520522150141,6.0,cnrm-cm6_ssp585,74
74,-3.684628809746264e-05,6.0,cnrm-cm6_ssp585,75,4.447305838765747,6.0,cnrm-cm6_ssp585,75
75,-3.0315444114660575e-05,6.0,cnrm-cm6_ssp585,76,4.484972648286668,6.0,cnrm-cm6_ssp585,76
76,-3.623638257585501e-05,6.0,cnrm-cm6_ssp585,77,4.861606725403915,6.0,cnrm-cm6_ssp585,77
77,-4.02868649442946e-05,6.0,cnrm-cm6_ssp585,78,5.702546313590709,6.0,cnrm-cm6_ssp585,78
78,-3.6069471083629614e-05,6.0,cnrm-cm6_ssp585,79,5.712633688398902,6.0,cnrm-cm6_ssp585,79
79,-3.4600139951405005e-05,6.0,cnrm-cm6_ssp585,80,6.047760308791746,6.0,cnrm-cm6_ssp585,80
80,-4.776477308711507e-05,6.0,cnrm-cm6_ssp585,81,6.964858395406039,6.0,cnrm-cm6_ssp585,81
81,-4.9655699033921295e-05,6.0,cnrm-cm6_ssp585,82,5.50347066721411,6.0,cnrm-cm6_ssp585,82
82,-4.112090298755235e-05,6.0,cnrm-cm6_ssp585,83,7.018614574712534,6.0,cnrm-cm6_ssp585,83
83,-4.061799238993194e-05,6.0,cnrm-cm6_ssp585,84,5.694721622063714,6.0,cnrm-cm6_ssp585,84
84,-4.418252832181663e-05,6.0,cnrm-cm6_ssp585,85,6.30736669602856,6.0,cnrm-cm6_ssp585,85
85,-4.796858555623173e-05,6.0,cnrm-cm6_ssp585,86,6.80633585638434,6.0,cnrm-cm6_ssp585,86
0,-6.841010445955018e-06,1.0,cnrm-esm2_ssp585,1,2.052352413648701,1.0,cnrm-esm2_ssp585,1
1,-4.4743206417453903e-07,1.0,cnrm-esm2_ssp585,2,0.5183671506372065,1.0,cnrm-esm2_ssp585,2
2,-6.003963970727934e-06,1.0,cnrm-esm2_ssp585,3,1.1755634676106876,1.0,cnrm-esm2_ssp585,3
3,-7.94534686079847e-06,1.0,cnrm-esm2_ssp585,4,0.7132567636094802,1.0,cnrm-esm2_ssp585,4
4,-2.4696045673489295e-06,1.0,cnrm-esm2_ssp585,5,1.5625619996515552,1.0,cnrm-esm2_ssp585,5
